cid	MDS_01	MDS_02	MDS_03	MDS_04	MDS_05	MDS_06	MDS_07	MDS_08	MDS_09	MDS_10	MDS_11	MDS_12	SESA	smiles	NumValenceElectrons	NumHeteroatoms	MinPartialCharge	MaxPartialCharge	MinAbsPartialCharge	MaxAbsPartialCharge	MolecularWeight	HBondAcceptorCount	HBondDonorCount	RotatableBondCount	Complexity	HallKierAlpha	LabuteASA	NumRings	NumAmideBonds	NumBridgeheadAtoms	NumHeterocycles	NumLipinskiHBA	NumLipinskiHBD	NumSpiroAtoms	TPSA	NumAliphaticRings	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	FractionCSP3	Eccentricity	Asphericity	InertialShapeFactor	NPR1	NPR2	SpherocityIndex	RadiusOfGyration	MolLogP	MolMR	HeavyAtomCount	VanDerWaalsVolume	Charge	SASA	AtomStereoCount	BondStereoCount	C_O	C_O_noCOO	Al_OH	Ar_OH	methoxy	oxime	ester	Al_COO	Ar_COO	COO	COO2	ketone	ether	phenol	aldehyde	quatN	NH2	NH1	NH0	Ar_N	Ar_NH	aniline	Imine	nitrile	hdrzine	hdrzone	nitroso	N_O	nitro	azo	diazo	azide	amide	priamide	amidine	guanido	Nhpyrrole	imide	isocyan	isothiocyan	thiocyan	halogen	alkyl_halide	sulfide	SH	C_S	sulfone	sulfonamd	prisulfonamd	barbitur	urea	term_acetylene	imidazole	furan	thiophene	thiazole	oxazole	pyridine	piperdine	piperzine	morpholine	lactam	lactone	tetrazole	epoxide	unbrch_alkane	bicyclic	benzene	phos_acid	phos_ester	nitro_arom	nitro_arom_nonortho	dihydropyridine	phenol_noOrthoHbond	Al_OH_noTert	benzodiazepine	para_hydroxylation	allylic_oxid	aryl_methyl	Ndealkylation1	Ndealkylation2	alkyl_carbamate	ketone_Topliss	ArN	HOCCN	primary_alcohol	secondary_alcohol	tertiary_alcohol	coumarin	thiophenol	hydroxyamino	SolventExcludedVolume	VoidVolume	PackingDensity
638006	-0.6041148044568942	-1.7349280834799046	-1.1897329127511682	0.3550314475917692	-0.7989947440566908	0.9023790225523829	-0.6332708767667967	0.47885548481682527	-0.41165866069741763	0.035053296256437806	-0.33093404359962497	-0.5902010465769991	266.416	COC1=CC2=C(C=C1)C(=O)C(=CO2)C3=CC=CC=C3	94	3	-0.49662359927212146	0.19999288821236752	0.19999288821236752	0.49662359927212146	252.26900000000006	3	0	3	1279.8880926996112	-2.5499999999999994	126.47463412726621	3	0	0	1	3	0	0	39.44	0	0	0	3	2	1	0	0	0	0.0625	0.9945666305468583	0.7198994652660782	0.002730206043975661	0.10410195676676282	0.9190073616799525	0.055254197286683036	3.600767428272032	3.468600000000002	74.47200000000002	19	222.805	0	293.64629622831796	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	230.329	7.524	0.967
688669	-0.7655776881574854	-1.9529516080045974	-1.3507671473359517	0.722384701108312	-0.6285652172376861	1.041428418507118	-0.7474814898299027	0.3423878545198573	-0.6951257151076574	0.2848466783641771	-0.0780230155530468	-0.7126068280906079	295.221	COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=CC=C3OC	106	4	-0.49676778655283643	0.19658233163002306	0.19658233163002306	0.49676778655283643	282.29499999999973	4	0	5	1391.4770960504004	-2.75	140.76306247150532	3	0	0	1	4	0	0	48.67	0	0	0	3	2	1	0	0	0	0.11764705882352941	0.9938928851426324	0.7054302822249624	0.0018239501391263473	0.11034914074361536	0.8911576464175793	0.013491859728679558	3.961852044705507	3.4772000000000016	81.02400000000004	21	247.391	0	323.9446498305369	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	256.310	8.918	0.965
689014	-0.6732368084359814	-1.7917573532932662	-1.2205055946589853	0.613437418081668	-0.6048897875445636	0.9763266934199646	-0.7670175728021664	0.37448598249661125	-0.8317571054765756	0.23344523243045645	0.018476335338874245	-0.4524808970630083	291.285	COC1=C(C2=C(C=C1)C(=O)C=C(O2)C3=CC=CC=C3)OC	106	4	-0.49271410791785186	0.20423135126066447	0.20423135126066447	0.49271410791785186	282.29499999999973	4	0	5	1391.4770960504004	-2.7499999999999996	140.76306247150535	3	0	0	1	4	0	0	48.67	0	0	0	3	2	1	0	0	0	0.11764705882352941	0.9735644875646561	0.46942227112091234	0.0009821536451035495	0.2284123213685474	0.7845567633014401	0.03919013781193307	3.531137807107085	3.4772000000000025	81.02400000000003	21	247.731	0	331.66115599272797	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	260.151	12.420	0.952
689043	-0.18997968665932652	-0.34046883763227814	1.1309473816132891	0.12681889152291817	1.1377842159650553	-0.8054152236300168	1.5047584858680747	0.35965327633841193	-0.05872591339999526	-0.48698770464671054	-0.6861723715364394	-0.45971212984079024	195.225	C1=CC(=C(C=C1C=CC(=O)O)O)O	68	4	-0.504259631901577	0.32782120287961375	0.32782120287961375	0.504259631901577	180.15900000000005	4	3	4	614.5005940371658	-1.9699999999999998	85.88062456285853	1	0	0	0	4	3	0	77.76	0	0	0	1	1	0	0	0	0	0.0	0.9938796591798876	0.7052042278008416	0.004416180740915251	0.11046819935379784	0.8895548492071755	0.00021862047847183	3.1814040505857064	1.1955999999999996	46.44140000000001	13	155.262	0	206.89537357268335	0	1	1	0	0	2	0	0	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	160.473	5.210	0.968
689075	-1.0615336244343851	-0.265369382879047	0.3646536525949627	1.108408221909576	1.4609406873496527	-0.7824270498228357	1.1355160557980795	0.05668832495668449	-0.066286576303944	-0.5013357559927827	-0.8509919657596274	-0.6555603754057181	218.840	COC(=O)C=CC1=CC(=C(C=C1)O)O	74	4	-0.504259631901577	0.32998509361960904	0.32998509361960904	0.504259631901577	194.18600000000006	4	2	5	696.1048685098582	-1.9699999999999998	95.2881488967744	1	0	0	0	4	2	0	66.76	0	0	0	1	1	0	0	0	0	0.1	0.9935732416011482	0.6988055839351378	0.003570423908262333	0.11319104900205833	0.8883702751341775	0.01591807699731446	3.3658252992603384	1.2839999999999998	50.821600000000025	14	172.527	0	237.11712544675763	0	1	1	1	0	2	1	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	178.850	6.322	0.965
689111	0.21992195185028862	-0.831204546274789	1.255484037455035	-1.0672330829519423	0.9232211878499016	-0.5598767059812904	0.6896082528613308	-0.3213488775591802	-0.1730007979939191	0.44903793313373735	0.41903194595090515	-0.11837710541303524	263.245	C1=CC=C(C=C1)CC(=O)C2=C(C=C(C=C2O)O)O	92	4	-0.507678705630231	0.29313584886847743	0.29313584886847743	0.507678705630231	244.24600000000007	4	3	6	978.5484079832054	-2.49	120.88226168738144	2	0	0	0	4	3	0	77.76	0	0	0	2	2	0	0	0	0	0.07142857142857142	0.987536937840265	0.6009540289894627	0.0020900392604261673	0.15738740864844522	0.9066877087881684	0.17751843485528543	3.412720105357597	2.228800000000002	65.91290000000002	18	213.934	0	288.5548763258253	0	0	1	1	0	3	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	224.167	10.233	0.954
736736	0.16954244388198936	-1.353512705205274	-0.20240353235370528	-0.957599751217885	-1.3924019762436584	0.7118218166580257	-0.19864718226169975	0.8372747712257629	-0.7243126304690187	-0.33952426811448505	-0.1853964284420295	-0.5030191201088969	245.479	C1=CC=C(C=C1)C2=C(C(=O)C3=CC=CC=C3O2)Cl	88	3	-0.45423733082982165	0.21144557765612013	0.21144557765612013	0.45423733082982165	256.68800000000005	2	0	1	1174.0679150316137	-2.0599999999999996	121.08450150974095	3	0	0	1	2	0	0	30.21	0	0	0	3	2	1	0	0	0	0.0	0.9621424993084181	0.40461904833350076	0.001060532410055675	0.27254689692702583	0.7301169790344706	0.0059815722275550634	3.139061914520075	4.113400000000001	72.93000000000002	18	209.996	0	262.6693746478728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216.471	6.475	0.970
746449	-1.4593381387481983	-1.057260935925212	-1.7571948896182583	-1.4693235029734524	-0.30845044044664693	0.9021276672327737	0.2416251233143664	0.7809673999401094	0.5269267581174303	-0.19436465660965915	-0.18994205480412943	0.06170533022932941	291.211	CC(=O)OC1=CC2=C(C=C1)C(=O)C(=CO2)C3=CC=CC=C3	104	4	-0.46328644752234827	0.30752614613557666	0.30752614613557666	0.46328644752234827	280.27899999999977	4	0	3	1377.8185770517878	-2.8799999999999994	137.00109834170658	3	0	0	1	4	0	0	56.510000000000005	0	0	0	3	2	1	0	0	0	0.058823529411764705	0.9954691395245895	0.7423190024325269	0.0023512040707205435	0.0950851841990831	0.9508322216977088	0.062357832937591166	3.9398902827566884	3.3853000000000018	79.22900000000003	21	242.362	0	319.63471988110933	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	252.450	10.088	0.960
802311	-1.1796575153527913	-0.7333597418227368	-1.629707467537492	-1.1052828092849727	0.09516185852707826	0.9367803659976367	0.30747049898601525	0.6792891618207518	0.5003612524962785	-0.07341677351521236	0.09382853676430745	0.36450499895097127	235.824	CC(=O)OC1=C2C=CC(=O)OC2=CC3=C1C=CO3	90	5	-0.4640581456348576	0.335697113635364	0.335697113635364	0.4640581456348576	244.20200000000003	5	0	2	1140.059080379943	-2.5599999999999996	111.80011593078333	3	0	0	2	5	0	0	69.65	0	0	0	3	1	2	0	0	0	0.07692307692307693	0.9077541149697402	0.24538400985255043	0.000728431419308198	0.4195026421317316	0.6334624207619752	0.06162119060636785	2.951888275949403	2.4645	63.56500000000001	18	196.477	0	259.8913253363366	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	206.827	10.351	0.950
854026	0.8688497799275358	0.653068416658429	-0.5013490902345646	0.37506303530908897	-0.9996614253400136	-0.5142519032466139	0.25211936028907717	0.41367093117556214	-0.051454075578808406	-0.5475493415828049	-0.424662717717907	0.32543546088062936	270.807	CC=C1C2CC3=C(C1(CC(=C2)C)N)C=CC(=O)N3	94	3	-0.32583712233606743	0.247630015308545	0.247630015308545	0.32583712233606743	242.32200000000014	2	2	3	1283.118871927174	-1.6099999999999999	131.87465556977466	3	0	2	1	3	3	0	58.88	2	2	0	1	0	1	0	0	0	0.4	0.8752877802358855	0.15607376510889	0.0011138843055580685	0.48360242117853	0.8657105420490024	0.6414990159709508	2.7911366194630216	1.9975	72.25310000000002	18	228.707	0	318.2977695767976	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	245.075	16.368	0.933
928228	-1.339560176682552	-0.5255283793924631	-1.6325548221772352	-1.031166722644124	0.0029418479289380103	0.5324457121923838	0.2878386361125311	0.34859735518568447	0.8135518938950526	-0.14503475352951214	0.07639132783352186	0.4216726186327222	212.835	CC(=O)OC1=CC2=C(C=C1)C=CC(=O)O2	76	4	-0.42658718043818433	0.33569252430630414	0.33569252430630414	0.42658718043818433	204.18100000000004	4	0	2	882.6864273607937	-2.0999999999999996	96.3241221349713	2	0	0	1	4	0	0	56.510000000000005	0	0	0	2	1	1	0	0	0	0.09090909090909091	0.984911322777802	0.5684830634593357	0.002813806789316645	0.17305977656312915	0.8858764266788601	0.061995066432297304	3.028587674980207	1.7183	53.79300000000001	15	171.743	0	234.48469175902252	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	179.071	7.328	0.959
958750	-1.5983845785859117	0.4042929322266107	0.22618687655970274	0.7161113431653883	0.258349869136508	-0.7712264786797108	0.42467896092429064	0.0900134671705019	-0.3050999971213603	-0.7860926806125335	-0.9572117161644224	-0.9291652748163433	201.134	COC(=O)C=CC1=CC=C(C=C1)F	68	3	-0.4658510468011866	0.32998507552494094	0.32998507552494094	0.4658510468011866	180.17800000000005	2	0	3	636.3366507683193	-1.64	88.28690577888631	1	0	0	0	2	0	0	26.3	0	0	0	1	1	0	0	0	0	0.1	0.986632294135731	0.5906358434608375	0.0031090298701544872	0.16296231517889162	0.8389290751807696	0.02043514703381597	3.0329200346935776	2.0119	47.45000000000002	13	160.886	0	223.57114244366386	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	167.013	6.126	0.963
1383603	-1.155428289904542	-0.9879942141248931	-1.3436753723402264	-0.05931083296536891	0.35597270925220287	0.9916914888255092	-0.4240397642568647	-0.0388452370184122	-0.45631657892062844	0.2871292616484539	-0.10471329330763861	-0.7470627169235803	259.110	COC1=CC2=C(C=C1)C(=CC(=O)O2)CC(=O)OC	94	5	-0.4966236123418196	0.3359891925160446	0.3359891925160446	0.4966236123418196	248.23400000000007	5	0	5	1081.5578278377334	-2.3000000000000003	119.78743359394265	2	0	0	1	5	0	0	65.74	0	0	0	2	1	1	0	0	0	0.23076923076923078	0.9746906361203468	0.47473380433070067	0.0013392240814183985	0.22355796532289762	0.8180837043930472	0.07363035055217536	3.352133465243412	1.5170999999999997	64.75600000000001	18	212.963	0	285.178146030923	0	0	1	1	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	1	0	0	222.566	9.603	0.957
1481671	-1.669770716358222	0.33917217631851365	0.22500265926663246	0.3911390951693139	-0.04861888394557668	-0.844758146237511	0.2367180960980548	-0.030381617994549998	-0.5158996059324698	-0.6179785121445521	-0.7851218725698766	-0.9376994992094564	202.218	COC(=O)C=CC1=CC=CC=C1F	68	3	-0.46585103720299315	0.32998682720448186	0.32998682720448186	0.46585103720299315	180.17800000000005	2	0	3	636.3366507683193	-1.64	88.2869057788863	1	0	0	0	2	0	0	26.3	0	0	0	1	1	0	0	0	0	0.1	0.9883437750058749	0.6126833827139725	0.003431158084888164	0.15223857069460645	0.8496894109884348	0.017565260800237688	3.006116008032296	2.0119	47.45000000000002	13	160.415	0	222.44914676016398	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	165.507	5.092	0.969
1548943	-0.7487311581385608	0.03835829896854586	0.5369919498079699	1.2367403278111897	1.8970413482805375	0.3785871807991215	-0.13286993870916675	-0.43572401295975044	-0.21679194229623625	1.3076197463593315	0.18560746726542524	0.3632399689589416	385.413	CC(C)C=CCCCCC(=O)NCC1=CC(=C(C=C1)O)OC	122	4	-0.5042545920952964	0.293293741662404	0.293293741662404	0.5042545920952964	305.4179999999995	3	2	13	1455.044409036062	-1.9699999999999998	170.81919912032313	1	1	0	0	4	2	0	58.56	0	0	0	1	1	0	0	0	0	0.5	0.9776141861261013	0.49885661475764354	0.000677685975244158	0.21040556809409905	0.9128124671174652	0.23010805557922512	4.71718493832456	3.789600000000002	88.95150000000005	22	309.650	0	456.2450054521762	0	1	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	3	3	0	0	0	0	332.682	23.033	0.931
1549095	-0.41034477019703175	-0.6995160209611256	0.9683572752785773	2.197294024228094	1.177480014508441	0.14906700159503292	-0.4112283206772873	-0.39614142079795983	0.1933934855959739	0.07352554677367275	-0.2565296725918615	0.12137659891284237	213.939	COC1=C(C=CC(=C1)C=CCO)O	70	3	-0.5042543435738578	0.29329374449105816	0.29329374449105816	0.5042543435738578	180.2030000000001	3	2	6	695.6070166749751	-1.4800000000000002	93.93656779706625	1	0	0	0	3	2	0	49.69	0	0	0	1	1	0	0	0	0	0.2	0.978616065493397	0.5092685287274467	0.0024377070548353506	0.20569539702731165	0.7990255932369923	0.04009869849799312	2.977201738686675	1.4062999999999997	50.778600000000026	13	169.334	0	237.17129528158978	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	175.559	6.225	0.965
1666397	-1.3053153928369956	-0.6863626045914726	-1.5453141934382533	-1.4860156866666652	-0.3942884494616009	0.8991912488636683	0.16141160132295568	0.6722470732132966	0.04545931368987123	-0.10679111925760908	-0.008484463546716075	-0.02752278570521339	286.263	CC(=O)OC1=C(OC2=CC=CC=C2C1=O)C3=CC=CC=C3	104	4	-0.4518619969285297	0.30779480779177815	0.30779480779177815	0.4518619969285297	280.27899999999977	4	0	3	1377.8185770517878	-2.879999999999999	137.00109834170658	3	0	0	1	4	0	0	56.51	0	0	0	3	2	1	0	0	0	0.058823529411764705	0.9265628286258858	0.2782746260564455	0.0006183701875407891	0.3761400332439999	0.673034922163436	0.05305672229896523	3.2523628432192457	3.3853000000000018	79.22900000000001	21	241.664	0	320.89268857283884	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	254.711	13.047	0.949
1695558	-1.5176667571008269	-1.2550679903287947	-1.984622844405173	-1.5035890977664825	-0.4001373469565177	1.1440632841701537	0.2028533222356074	0.878957136221473	0.2503145275034828	-0.2201770898488071	-0.15437121937675166	-0.19686631505272967	290.628	CC(=O)OC1=CC2=C(C=C1)OC(=CC2=O)C3=CC=CC=C3	104	4	-0.45581508499761164	0.3075243337348652	0.3075243337348652	0.45581508499761164	280.27899999999977	4	0	3	1377.8185770517878	-2.8799999999999994	137.00109834170658	3	0	0	1	4	0	0	56.51	0	0	0	3	2	1	0	0	0	0.058823529411764705	0.9938246729811558	0.7037264596133409	0.001950650964377473	0.11096179240575849	0.9211621372665662	0.03088065491356207	3.927863091922766	3.3853000000000018	79.22900000000003	21	241.810	0	319.72618267451287	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	251.700	9.890	0.961
2733787	0.3723134523619785	-0.1762155726821469	-1.4179806221439506	-1.4393024450727168	1.374951878389344	1.495945102125356	-1.0229558724576195	-0.5125169237977613	-0.08637769016066023	-0.9440388008993295	-0.6755256771182835	-0.546995165081428	387.073	CC1=CC(=O)OC2=C1C=CC(=C2)OC3C(C(C(C(O3)CO)O)O)NC(=O)C	146	9	-0.4624305507115099	0.33596215627369724	0.33596215627369724	0.4624305507115099	379.3649999999997	8	4	9	1700.2779384987002	-2.46	183.50167836072288	3	1	0	2	9	4	0	138.46	1	0	1	2	1	1	0	1	1	0.4444444444444444	0.959007372643963	0.3766452313560612	0.00047973649923768556	0.28338112007422656	0.8505210455107778	0.2034523805806112	4.194684671578132	-0.5760800000000004	93.21410000000004	27	320.774	0	423.63215781277546	5	0	1	1	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	17	16	0	1	0	0	343.933	23.159	0.933
2736603	0.4891582600999467	-0.7576295846214961	1.4426455404446623	0.13109648761712606	-0.44054446011416126	-0.22304986912519426	-0.07443886868643151	0.5009773357683327	0.0929253871114885	-0.20771715857079848	0.37391370666256957	0.5075703487998656	173.561	C1=CC(=C(C=C1C(F)(F)F)Cl)O	66	5	-0.5063951807995769	0.41596644482332845	0.41596644482332845	0.5063951807995769	196.55500000000004	1	1	1	405.61571944986457	-0.9000000000000001	77.09700368054845	1	0	0	0	1	1	0	20.23	0	0	0	1	1	0	0	0	0	0.14285714285714285	0.9701890581866842	0.4416214606547116	0.002576764016225743	0.24234931684416725	0.8295921875462847	0.07247861532618409	2.6460972569903864	3.0644000000000005	38.118800000000014	12	137.225	0	175.34142099468028	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143.172	5.946	0.958
2755679	-1.812266279351385	-0.045351085919736044	0.23226192175865537	0.7410836939917789	0.20439268495446863	-1.0989775571619214	0.3757100137788993	0.2523828702442313	-0.19005461594323703	-0.8477062037387335	-0.9418812859996443	-0.7357785523333757	217.885	COC(=O)C=CC1=CC(=CC=C1)Cl	68	3	-0.46585104678337963	0.32998508223227735	0.32998508223227735	0.46585104678337963	196.63300000000007	2	0	3	636.3366507683193	-1.2799999999999998	94.42463660284173	1	0	0	0	2	0	0	26.3	0	0	0	1	1	0	0	0	0	0.1	0.9953289498026807	0.7382986870808391	0.003920060537322048	0.0965416059773848	0.9048523643521695	0.017350612495894285	3.4882556743396673	2.526200000000001	52.502000000000024	13	170.020	0	226.72072433416372	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	176.292	6.273	0.964
2759713	-0.9537515591973298	-0.43640101502750367	0.5414157724973965	1.230267468553029	-0.3918477311875308	0.21206842236816778	-1.0344756392130154	-0.26981146251533433	0.21740578622611575	0.0075864412842724495	-0.17162136740663966	0.04174232433866129	195.344	COC1=CC=CC(=C1)CC=C	58	1	-0.4967577627687731	0.11864451959969351	0.11864451959969351	0.4967577627687731	148.2050000000001	1	0	4	655.0308551519369	-1.2400000000000002	84.17475977641972	1	0	0	0	1	0	0	9.23	0	0	0	1	1	0	0	0	0	0.2	0.9825775267512945	0.5431644185844084	0.004681135571145048	0.185853178405184	0.8787493322736297	0.15637823680717572	2.652428575513115	2.4237	46.895000000000024	11	153.177	0	224.09474023230572	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	3	0	0	0	0	161.123	7.946	0.951
