cid	MDS_01	MDS_02	MDS_03	MDS_04	MDS_05	MDS_06	MDS_07	MDS_08	MDS_09	MDS_10	MDS_11	MDS_12	SESA	MolecularWeight	smiles	TPSA	Complexity	Charge	HBondDonorCount	HBondAcceptorCount	RotatableBondCount	HeavyAtomCount	AtomStereoCount	BondStereoCount	NumValenceElectrons	NumHeteroatoms	MinPartialCharge	MaxPartialCharge	MinAbsPartialCharge	MaxAbsPartialCharge	HallKierAlpha	LabuteASA	NumRings	NumAmideBonds	NumBridgeheadAtoms	NumHeterocycles	NumLipinskiHBA	NumLipinskiHBD	NumSpiroAtoms	NumAliphaticRings	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	FractionCSP3	Eccentricity	Asphericity	InertialShapeFactor	NPR1	NPR2	SpherocityIndex	RadiusOfGyration	MolLogP	MolMR	HeavyAtomCount_2	VanDerWaalsVolume	SASA	C_O	C_O_noCOO	Al_OH	Ar_OH	methoxy	oxime	ester	Al_COO	Ar_COO	COO	COO2	ketone	ether	phenol	aldehyde	quatN	NH2	NH1	NH0	Ar_N	Ar_NH	aniline	Imine	nitrile	hdrzine	hdrzone	nitroso	N_O	nitro	azo	diazo	azide	amide	priamide	amidine	guanido	Nhpyrrole	imide	isocyan	isothiocyan	thiocyan	halogen	alkyl_halide	sulfide	SH	C_S	sulfone	sulfonamd	prisulfonamd	barbitur	urea	term_acetylene	imidazole	furan	thiophene	thiazole	oxazole	pyridine	piperdine	piperzine	morpholine	lactam	lactone	tetrazole	epoxide	unbrch_alkane	bicyclic	benzene	phos_acid	phos_ester	nitro_arom	nitro_arom_nonortho	dihydropyridine	phenol_noOrthoHbond	Al_OH_noTert	benzodiazepine	para_hydroxylation	allylic_oxid	aryl_methyl	Ndealkylation1	Ndealkylation2	alkyl_carbamate	ketone_Topliss	ArN	HOCCN	primary_alcohol	secondary_alcohol	tertiary_alcohol	coumarin	thiophenol	hydroxyamino	SolventExcludedVolume	VoidVolume	PackingDensity
445858	-0.9969290747314097	0.6179140101386936	0.10645152853523909	1.1509655735523274	1.621330912961851	2.098825283136176	-0.3628215897410931	-1.7077763335957112	-0.8041084299361132	3.0949698170210924	0.48134861879711277	1.0085165839188222	212.675	194.18	COC1=C(C=CC(=C1)C=CC(=O)O)O	66.8	224	0	2	4	3	14	0	1	74	4	-0.5042543435661512	0.3278212028831469	0.3278212028831469	0.5042543435661512	-1.97	95.2881488967744	1	0	0	0	4	2	0	0	0	0	1	1	0	0	0	0	0.1	0.986485134523313	0.5888549574532923	0.002517692634986297	0.1638507838385925	0.8378453618957149	0.018966623892293158	3.235425762023031	1.4986	51.328600000000016	14	171.673	232.6766400723423	1	0	0	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	177.964	6.291	0.965
448873	-0.007385318615006576	3.9087425536855678	2.966125014799663	-1.7919573177965546	1.3363592076943036	-0.9636339247006981	-2.4362780550899745	1.075110119374875	-0.695603976944341	-4.656680821106764	-4.528830432683004	0.38429562401473066	500.351	566.3	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O	292.0	964	0	9	17	9	36	9	0	206	21	-0.393566513612445	0.4830582396590093	0.393566513612445	0.4830582396590093	-1.3800000000000006	233.89794393471354	3	0	0	3	19	9	0	2	0	2	1	0	1	0	2	2	0.7333333333333333	0.9964779784903519	0.7724853447359161	0.0006993595392201208	0.0838548649976951	0.9933731017627682	0.12364660700887126	5.573716171697003	-4.793699999999996	108.78610000000003	36	416.076	555.791029076391	0	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	34	0	0	0	0	455.392	39.316	0.914
449093	1.9246922828571231	-1.1449602676037198	0.958146439860345	1.6015332559717275	-0.25672590247594035	1.2279985914830955	0.7724137943842411	0.9218321674251737	3.9968342462537074	1.0537705598904639	0.4029018370444876	2.2202983239007654	244.749	219.24	CC(=CCNC1=NC=NC2=C1NC=N2)CO	86.7	258	0	3	5	4	16	0	1	84	6	-0.39203399397184807	0.2105120682747875	0.2105120682747875	0.39203399397184807	-1.95	110.92777551547431	2	0	0	2	6	3	0	0	0	0	2	0	2	0	0	0	0.3	0.9785261826448585	0.5088396377240609	0.002064848658171524	0.20612256033360649	0.9376149278373469	0.2414980056288717	3.2817716787806095	0.7033999999999998	61.01620000000002	16	196.137	273.5541023974051	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	205.222	9.085	0.956
637540	1.0143625605694273	0.91065631457787	-0.12850708550264556	-0.4556415895494292	-0.7325265489894187	0.7241952035199404	-1.7264374289360434	0.00420922461384815	-1.3712441361008898	2.0514622010050076	2.390147562804388	-0.6386739340289274	184.165	164.16	C1=CC=C(C(=C1)C=CC(=O)O)O	57.5	186	0	2	3	2	12	0	1	62	3	-0.5073345137608306	0.3278234995405217	0.3278234995405217	0.5073345137608306	-1.7699999999999998	80.99972055253528	1	0	0	0	3	2	0	0	0	0	1	1	0	0	0	0	0.0	0.9829251937743638	0.5495278991255733	0.0034347687440432874	0.18400560709834235	0.8162853280182467	0.002481742900911542	2.805140570589155	1.4899999999999995	44.77660000000001	12	146.807	197.01929265181275	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	151.346	4.539	0.970
637541	0.8641884284556063	0.0523269992489481	0.1266077554776262	0.37441995585272064	0.47155720999667144	1.3174078520253545	-1.2042726395257652	0.6009201951016261	-2.158434126998481	2.3877466956144096	1.567155499144475	0.2807322270588306	182.056	164.16	C1=CC(=CC(=C1)O)C=CC(=O)O	57.5	186	0	2	3	2	12	0	1	62	3	-0.5079442741939237	0.3278212027391188	0.3278212027391188	0.5079442741939237	-1.7699999999999996	80.99972055253528	1	0	0	0	3	2	0	0	0	0	1	1	0	0	0	0	0.0	0.9925659617611997	0.679257328591636	0.0048229027205201605	0.12170789437445934	0.8796188979254373	0.010552976092913237	3.022344636849489	1.4899999999999995	44.77660000000001	12	147.192	202.03649504159188	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	152.480	5.287	0.965
637542	1.3070883954872037	0.16363640212111055	0.2906757188057592	0.5270393737382371	0.8814048483942166	1.555030401608331	-1.6207053025442197	0.8966315363045605	-1.8252094866282438	1.84531048074452	0.4394294716350192	-0.8575211137514615	186.731	164.16	C1=CC(=CC=C1C=CC(=O)O)O	57.5	178	0	2	3	2	12	0	1	62	3	-0.5079662507795569	0.32782118481951544	0.32782118481951544	0.5079662507795569	-1.7699999999999998	80.99972055253528	1	0	0	0	3	2	0	0	0	0	1	1	0	0	0	0	0.0	0.9907217480633007	0.6475695545673084	0.004665852090804816	0.13590591567109048	0.8664179106213385	0.019567800334997998	2.886672630859768	1.4899999999999995	44.77660000000001	12	147.770	206.97665565693092	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	153.367	5.596	0.964
637566	0.9677419937328109	0.7365747111034554	1.4297257728581456	0.4810161804296374	-0.4619223423699365	2.1492743813342123	-0.2966247696121608	-1.7485632886805949	3.08327036566893	-0.16533105012561047	-0.5299444976956705	1.148345692452189	224.049	154.25	CC(=CCCC(=CCO)C)C	20.2	150	0	1	1	4	11	0	1	64	1	-0.39229736991721587	0.21049878284230902	0.21049878284230902	0.39229736991721587	-0.56	94.81489700637432	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.6	0.9938416777556142	0.7041575862059963	0.005936152662993338	0.1108093838801844	0.9251383080602961	0.12504220109103864	3.0465901386252394	2.671400000000001	49.50780000000003	11	174.091	269.4237028111251	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	3	0	0	0	0	185.784	11.694	0.937
637775	-1.4620540376832023	2.7393273972085446	0.9938115401009165	1.3816859448240766	0.17819828092350534	1.1966105968804095	-0.742309335125516	-1.0832701540903287	-1.152538359051714	2.5897130583826264	1.2962839749474304	0.7346807683304368	246.464	224.21	COC1=CC(=CC(=C1O)OC)C=CC(=O)O	76.0	249	0	2	5	4	16	0	1	86	5	-0.5016992098707758	0.3278212209588248	0.3278212209588248	0.5016992098707758	-2.17	109.57657724101351	1	0	0	0	5	2	0	0	0	0	1	1	0	0	0	0	0.18181818181818182	0.9586807673756268	0.3886987776423927	0.0010010786025539304	0.2844840703169145	0.7181963089404998	0.027866278968173654	3.355984264322178	1.5071999999999999	57.88060000000002	16	198.053	269.588740243804	1	0	0	1	2	0	0	1	0	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	205.791	7.738	0.962
689043	0.029339581684077052	1.3165052673297104	-0.08321687810789363	-1.3521898419638658	1.5850790227249718	0.8938376986171078	-0.8266290199425634	-0.6454623430304606	-2.2291240267216463	1.7041798741267262	0.9095795402499728	-1.0032424919448673	198.177	180.16	C1=CC(=C(C=C1C=CC(=O)O)O)O	77.8	212	0	3	4	2	13	0	1	68	4	-0.504259631901577	0.32782120287961375	0.32782120287961375	0.504259631901577	-1.9699999999999998	85.88062456285853	1	0	0	0	4	3	0	0	0	0	1	1	0	0	0	0	0.0	0.9937204918933403	0.7018751843682913	0.004344824874165278	0.11189094686907206	0.8883965556594438	0.002807308859258438	3.1850998537069097	1.1955999999999996	46.44140000000001	13	155.505	211.1773879744749	1	0	0	2	0	0	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	161.436	5.932	0.963
689075	-1.7248082404701952	1.3341184675159738	0.3806686279720703	-0.748879770398291	2.1456150040669546	-0.28612529638446116	-1.4105685333169082	-0.8027869890214144	-0.7899806418107155	2.4234753672299263	-0.6572845530292832	-0.06882979574796205	219.975	194.18	COC(=O)C=CC1=CC(=C(C=C1)O)O	66.8	224	0	2	4	3	14	0	1	74	4	-0.504259631901577	0.329985093619609	0.329985093619609	0.504259631901577	-1.9699999999999998	95.2881488967744	1	0	0	0	4	2	0	0	0	0	1	1	0	0	0	0	0.1	0.9946013749312883	0.7209513207761763	0.003793071016836472	0.10376948002563599	0.8976638287862159	0.014820093444682695	3.428255342241973	1.2839999999999998	50.821600000000025	14	173.115	238.78012993976822	1	1	0	2	1	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	179.735	6.620	0.963
689111	0.4545745865772019	1.6939135780417955	0.0012215237263671899	-1.3348595448747784	0.5503078327228363	1.7781111860861263	-0.9822691361358211	-0.14267286109366242	-1.4334208044045647	-0.9093703309642369	2.8865733010091654	1.3092740597226358	255.907	244.24	C1=CC=C(C=C1)CC(=O)C2=C(C=C(C=C2O)O)O	77.8	274	0	3	4	3	18	0	0	92	4	-0.507678705630231	0.2931358488684774	0.2931358488684774	0.507678705630231	-2.49	120.88226168738144	2	0	0	0	4	3	0	0	0	0	2	2	0	0	0	0	0.07142857142857142	0.9886145320419246	0.6156488310111853	0.002188448789710515	0.15047028622132153	0.9125904876191266	0.17781361641561755	3.4211465953396063	2.228800000000002	65.91290000000002	18	213.407	286.06033030720215	1	1	0	3	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	223.011	9.604	0.957
854026	0.4600334540937323	-0.24255602742395066	3.25375676032315	-0.9501500981732216	-2.290913200149833	-2.9557507952020563	0.2804446266417717	2.666288829686999	0.043709029174468506	-0.708367234513705	-0.38904331814019033	-1.3896618550949558	272.634	242.32	CC=C1C2CC3=C(C1(CC(=C2)C)N)C=CC(=O)N3	55.1	551	0	2	2	0	18	2	1	94	3	-0.3258371223360675	0.24763001530854506	0.24763001530854506	0.3258371223360675	-1.6099999999999999	131.87465556977466	3	0	2	1	3	3	0	2	2	0	1	0	1	0	0	0	0.4	0.8749315489772278	0.16120111379409302	0.0012087108378055435	0.4842466154804893	0.9305221211964817	0.6800186455352814	2.814460759810524	1.9975	72.25310000000002	18	229.029	317.6687100993728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	244.498	15.469	0.937
1548943	-0.0010858925201241091	-0.5685697458484638	-3.7354114131932326	-0.028089721959973075	-0.6744085530703217	3.0277557314180936	-0.20253945451050082	-2.7768756428286885	-0.2729916128111244	3.045597407478992	0.08416086715138608	1.4342800444158954	383.528	305.4	CC(C)C=CCCCCC(=O)NCC1=CC(=C(C=C1)O)OC	58.6	341	0	2	3	9	22	0	1	122	4	-0.5042545920952964	0.29329374166240396	0.29329374166240396	0.5042545920952964	-1.9699999999999998	170.81919912032313	1	1	0	0	4	2	0	0	0	0	1	1	0	0	0	0	0.5	0.9898569046394692	0.6363176416199957	0.000974163270435768	0.1420679708363892	0.9561519670626981	0.17890872302731922	4.871499806627652	3.789600000000002	88.95150000000005	22	308.703	448.79172839002183	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	3	3	0	0	0	0	328.862	20.159	0.939
1549095	-0.29350474580514874	1.2527056955096798	-1.8230685806618137	2.0999615957858238	1.6086847684691377	2.658166699102188	0.8588840845454752	-0.7871055595941525	1.2448933727182225	0.1480367847781232	1.0746259980069734	0.5642440905327284	217.065	180.2	COC1=C(C=CC(=C1)C=CCO)O	49.7	168	0	2	3	3	13	0	1	70	3	-0.5042543435738578	0.2932937444910581	0.2932937444910581	0.5042543435738578	-1.4800000000000002	93.93656779706625	1	0	0	0	3	2	0	0	0	0	1	1	0	0	0	0	0.2	0.983265945360655	0.5512685268835057	0.0027208861438215264	0.1821759608016855	0.8403900992709676	0.07188139333667891	3.0845733083162616	1.4062999999999997	50.778600000000026	13	169.621	238.12137253190878	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	176.427	6.805	0.961
2733787	1.069589430377965	-0.7855536791545258	-1.7286472626384846	0.46692960094296393	1.0216846729054256	-2.3862412784069824	2.197822324838884	2.480878189453358	0.7970662585812424	-1.6908567369219583	-5.020243076126546	2.237041187693974	389.783	379.4	CC1=CC(=O)OC2=C1C=CC(=C2)OC3C(C(C(C(O3)CO)O)O)NC(=O)C	135.0	608	0	4	8	4	27	5	0	146	9	-0.46243055071150996	0.3359621562736972	0.3359621562736972	0.46243055071150996	-2.46	183.50167836072288	3	1	0	2	9	4	0	1	0	1	2	1	1	0	1	1	0.4444444444444444	0.949198176192545	0.33241666211789656	0.00047612037146622916	0.3146789193968136	0.8516830562178532	0.22399088256571525	4.02873480639005	-0.5760800000000004	93.21410000000004	27	320.815	432.68513792875757	1	1	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	17	16	0	1	0	0	351.604	30.788	0.912
3001686	-3.176166023244047	1.3167812303841304	0.009404848020122272	1.4228750821229768	-0.9853066648119744	1.924647689495594	1.9181935573643976	-1.66116532565975	0.8736957535789085	-0.23644390679556657	0.5217488319558146	-2.0434066149302508	416.340	388.5	CC1CC2=CC(=C(C(=C2C3=C(C(=C(C=C3CC1C)O)OC)OC)OC)OC)O	77.4	457	0	2	6	4	28	2	0	152	6	-0.5041489032622029	0.2932962611808206	0.2932962611808206	0.5041489032622029	-2.7600000000000002	204.68725025937056	3	0	0	0	6	2	0	1	1	0	2	2	0	0	0	0	0.45454545454545453	0.8227524594910215	0.12422005023472901	0.00029502265616911897	0.5683998508105672	0.6623999031069742	0.44967375803976506	3.3678102261972573	4.170000000000004	107.15160000000007	28	354.253	496.2540989387058	0	0	0	2	4	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	395.822	41.568	0.895
5013064	-1.4898331018357276	2.5970049505586714	-2.09624627099597	0.29609742406117023	-0.4372655304105332	-2.9073391509408846	-2.2502731655673878	0.7793974028465991	3.7123905332199088	1.7930614967922514	0.4435125362107016	-0.6677622678217806	325.204	308.3	COC1=CC=CC2=C1C(=O)C3=C(C2=O)C=CC(=C3OC)CC=C	52.6	486	0	0	4	4	23	0	0	116	4	-0.4959617303403466	0.20149486945075976	0.20149486945075976	0.4959617303403466	-2.8799999999999994	156.37732060241	3	0	0	0	4	0	0	1	1	0	2	2	0	0	0	0	0.15789473684210525	0.9629324962600594	0.4031231530460728	0.0007544819552167532	0.2697424839478771	0.7626330052807034	0.07624428753741452	3.514274374622507	3.2077000000000018	86.75400000000005	23	275.229	365.59276263470684	2	2	0	0	2	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	6	0	0	0	0	289.523	14.295	0.951
5280343	-1.4069811702717456	-1.7181835414184792	1.1306461510268095	0.04540285744085397	3.010867314992865	-2.4906216745403134	-0.6808783764444492	-0.7935475737714393	-2.5141191078493357	-1.7899534758049718	0.6953475451106261	0.4215055093957786	279.922	302.23	C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O	127.0	488	0	5	7	1	22	0	0	112	7	-0.5076781655726544	0.29343434782464395	0.29343434782464395	0.5076781655726544	-3.3500000000000005	136.5907258346434	3	0	0	1	7	5	0	0	0	0	3	2	1	0	0	0	0.0	0.9778903945209105	0.5021478224415085	0.0009222040877805858	0.2091180917657246	0.8053349393934183	0.02904081327682691	3.7305080999712072	1.9880000000000009	76.24399999999999	22	237.748	303.27019137990317	0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246.592	8.843	0.964
5280371	-0.35183783148078496	-0.09237077259714861	-2.783226540510302	1.606405403451725	-1.1802532843978026	-1.2657627787451304	-1.220782300662251	0.23141847442508645	-2.1056696101152794	-1.1672417381649725	0.31770493660696764	-1.2068970623667732	187.952	202.16	C1=CC(=O)OC2=CC3=C(C=CO3)C(=C21)O	59.7	312	0	1	4	0	15	0	0	74	4	-0.5064059305355707	0.3356971056291618	0.3356971056291618	0.5064059305355707	-2.23	91.86612738242712	3	0	0	2	4	1	0	0	0	0	3	1	2	0	0	0	0.0	0.9758903588774313	0.48813003732058446	0.0023863901914166954	0.21826132834306308	0.7817386716601648	2.1062191505733688e-11	2.724699979837493	2.244800000000001	53.920800000000014	15	159.716	202.19662471277084	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	163.842	4.126	0.975
5280441	-1.2292828270751257	-1.824447321564097	1.2869100652187866	-0.9548721042835553	1.9022748360241162	1.4296195526961435	2.505851665754869	3.2699106511590754	0.7768800459267268	-3.8009758635649384	-0.22077059928133191	3.1583092638401893	404.780	432.4	C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)O)O)O)O	177.0	690	0	7	10	3	31	5	0	164	10	-0.5079662131563947	0.2931361743852615	0.2931361743852615	0.5079662131563947	-3.1500000000000004	202.69960561932533	4	0	0	2	10	7	0	1	0	1	3	2	1	0	1	1	0.2857142857142857	0.8829322610115475	0.21289429251319728	0.00019230331393189004	0.469500396661213	0.6026315781220265	0.14335772701613836	3.999217131182403	0.09170000000000023	105.6346	31	350.058	451.4793062511777	0	0	4	3	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	18	18	0	0	0	0	378.121	28.063	0.926
5280443	-0.7092983449569196	-1.461322453088454	1.9839183996246292	1.2928148192936864	1.2899886635762328	-0.1727280269017859	-0.48311055631252753	1.3203030084148841	-2.5554903398212088	-2.0974307715928497	2.168634277932591	-0.6415518265925331	260.059	270.24	C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O	87.0	411	0	3	5	1	20	0	0	100	5	-0.5079662131563947	0.2931361699184205	0.2931361699184205	0.5079662131563947	-2.95	126.82891781399685	3	0	0	1	5	3	0	0	0	0	3	2	1	0	0	0	0.0	0.9855582207566049	0.577940440997945	0.0013407832954698568	0.16933692302352435	0.8315288198346499	0.008594029667167793	3.682160256042177	2.5768000000000018	72.9144	20	221.861	286.9020120621196	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229.874	8.012	0.965
5280445	-0.4606021664112022	-2.4716530486995	0.9857274597225947	0.7344370319772796	2.2965168248193937	-0.0769004087336307	0.7337103875414073	-0.6210126527857419	-2.279552845372561	-2.7446905864104028	1.6952175692481741	0.11225561326551534	271.143	286.24	C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O	107.0	447	0	4	6	1	21	0	0	106	6	-0.5076781658604214	0.29329398309204224	0.29329398309204224	0.5076781658604214	-3.1500000000000004	131.7098218243201	3	0	0	1	6	4	0	0	0	0	3	2	1	0	0	0	0.0	0.9845265894061382	0.5663835855981142	0.0011524438927967096	0.1752352554491167	0.8251224640369431	0.003504295877393751	3.7784440833606836	2.2824000000000018	74.5792	21	229.973	294.1960574129687	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237.917	7.944	0.967
5280448	-3.5266477380041823	-0.6809151536493732	-1.9203043688098436	3.3424262110327616	0.5897344373258675	-0.4850430378037489	-1.0031151601167694	0.916654920478389	-0.9721440325461405	0.6015672636711017	-0.4482043778319189	1.3619229309169962	284.172	284.26	COC1=C(C=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O)O	76.0	432	0	2	5	2	21	0	0	106	5	-0.507821985322328	0.29329408710242383	0.29329408710242383	0.507821985322328	-2.95	136.2364421479127	3	0	0	1	5	2	0	0	0	0	3	2	1	0	0	0	0.0625	0.9941069897093889	0.7097590811519322	0.0019868011960488953	0.10840338099403116	0.9231374981919679	0.06748848584931978	3.913534241117671	2.879800000000002	77.80160000000002	21	239.594	315.3519467835712	0	0	0	2	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	248.747	9.153	0.963
