cid	smiles	NumValenceElectrons	NumHeteroatoms	MinPartialCharge	MaxPartialCharge	MinAbsPartialCharge	MaxAbsPartialCharge	MolecularWeight	HBondAcceptorCount	HBondDonorCount	RotatableBondCount	Complexity	HallKierAlpha	LabuteASA	NumRings	NumAmideBonds	NumBridgeheadAtoms	NumHeterocycles	NumLipinskiHBA	NumLipinskiHBD	NumSpiroAtoms	TPSA	NumAliphaticRings	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	FractionCSP3	Eccentricity	Asphericity	InertialShapeFactor	NPR1	NPR2	SpherocityIndex	RadiusOfGyration	MolLogP	MolMR	HeavyAtomCount	VanDerWaalsVolume	Charge	SASA	AtomStereoCount	BondStereoCount	C_O	C_O_noCOO	Al_OH	Ar_OH	methoxy	oxime	ester	Al_COO	Ar_COO	COO	COO2	ketone	ether	phenol	aldehyde	quatN	NH2	NH1	NH0	Ar_N	Ar_NH	aniline	Imine	nitrile	hdrzine	hdrzone	nitroso	N_O	nitro	azo	diazo	azide	amide	priamide	amidine	guanido	Nhpyrrole	imide	isocyan	isothiocyan	thiocyan	halogen	alkyl_halide	sulfide	SH	C_S	sulfone	sulfonamd	prisulfonamd	barbitur	urea	term_acetylene	imidazole	furan	thiophene	thiazole	oxazole	pyridine	piperdine	piperzine	morpholine	lactam	lactone	tetrazole	epoxide	unbrch_alkane	bicyclic	benzene	phos_acid	phos_ester	nitro_arom	nitro_arom_nonortho	dihydropyridine	phenol_noOrthoHbond	Al_OH_noTert	benzodiazepine	para_hydroxylation	allylic_oxid	aryl_methyl	Ndealkylation1	Ndealkylation2	alkyl_carbamate	ketone_Topliss	ArN	HOCCN	primary_alcohol	secondary_alcohol	tertiary_alcohol	coumarin	thiophenol	hydroxyamino
125	C1=CC(=CC=C1CO)O	48	2	-0.5079666212710555	0.2930920706250183	0.2930920706250183	0.5079666212710555	124.13899999999994	2	2	3	416.98521410936127	-1.02	64.79791725588258	1	0	0	0	2	2	0	40.46	0	0	0	1	1	0	0	0	0	0.14285714285714285	0.9856431707236181	0.5782164484526287	0.008038796663608528	0.1688417602546615	0.8414404433685799	0.07658705907638629	2.240451921027821	0.8844999999999994	34.029599999999995	9	117.15200000000003	0	171.0246564640197	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0
135	C1=CC(=CC=C1C(=O)O)O	52	3	-0.507966178790397	0.33518285963636446	0.33518285963636446	0.507966178790397	138.12200000000004	3	2	2	417.2336833016151	-1.51	66.14949835559072	1	0	0	0	3	2	0	57.53	0	0	0	1	1	0	0	0	0	0.0	0.9864378731888277	0.5882259052957727	0.006519422015236668	0.16413507345690154	0.8382811255919185	0.022231972637477223	2.3829797270764654	1.0903999999999996	35.06609999999999	10	120.84000000000003	0	168.5642333755948	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
240	C1=CC=C(C=C1)C=O	40	1	-0.2978964116504968	0.14954802883036308	0.14954802883036308	0.2978964116504968	106.12399999999995	1	0	1	384.126426236108	-1.11	56.387690334944224	1	0	0	0	1	0	0	17.07	0	0	0	1	1	0	0	0	0	0.0	0.9750912967715588	0.48217923685050135	0.008435291931165947	0.22180388400647946	0.7781961160689957	1.9507688755385587e-10	1.9797169065000186	1.4990999999999999	31.829499999999996	8	102.84800000000003	0	146.31029773959847	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
241	C1=CC=CC=C1	30	0	-0.062268570782092456	0.062268570782092456	0.062268570782092456	0.062268570782092456	78.11399999999996	0	0	0	226.30309024251744	-0.78	45.86122612050386	1	0	0	0	0	0	0	0.0	0	0	0	1	1	0	0	0	0	0.0	0.8741353288670483	0.2506149780716751	0.006073075238158944	0.48568243413417506	0.5143175658733032	2.602240738530625e-11	1.494069193313397	1.6866	26.441999999999993	6	83.13600000000002	0	125.40583006502338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
244	C1=CC=C(C=C1)CO	42	1	-0.3916804684282009	0.21052819736346176	0.21052819736346176	0.3916804684282009	108.13999999999994	1	1	2	399.88038195635505	-0.8200000000000001	59.91701324555934	1	0	0	0	1	1	0	20.23	0	0	0	1	1	0	0	0	0	0.14285714285714285	0.9679354271267772	0.4269171263831912	0.008020267925141659	0.2511991419430081	0.8305855310544102	0.14083638380370217	1.992041535432983	1.1788999999999998	32.364799999999995	8	108.24000000000002	0	162.47799319042082	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0
289	C1=CC=C(C(=C1)O)O	42	2	-0.5042601246702529	0.2932936205672968	0.2932936205672968	0.5042601246702529	110.11199999999995	2	2	2	331.0747413207328	-1.18	55.62303414115035	1	0	0	0	2	2	0	40.46	0	0	0	1	1	0	0	0	0	0.0	0.9175321102818713	0.2814193837461674	0.004047789475054137	0.39766169868582496	0.6023383013172219	1.2247803625997196e-11	1.8434742444253873	1.0977999999999994	29.771599999999992	8	100.20000000000002	0	143.01938332165977	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
323	C1=CC=C2C(=C1)C=CC(=O)O2	54	2	-0.4227294736611369	0.3356903161643383	0.3356903161643383	0.4227294736611369	146.14500000000004	2	0	0	690.4162740260144	-1.5699999999999998	71.50922957629184	2	0	0	1	2	0	0	30.21	0	0	0	2	1	1	0	0	0	0.0	0.9713838196923397	0.4566947954021882	0.004466161076077496	0.2375152097022843	0.7624847903610535	3.476038526589506e-10	2.2177403989501396	1.7929999999999997	42.484000000000016	11	126.66400000000003	0	167.53854213745814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
338	C1=CC=C(C(=C1)C(=O)O)O	52	3	-0.5070528909451979	0.338969087360731	0.338969087360731	0.5070528909451979	138.12200000000004	3	2	2	446.48368330161514	-1.51	66.14949835559072	1	0	0	0	3	2	0	57.53	0	0	0	1	1	0	0	0	0	0.0	0.9446040133928072	0.33826671429034627	0.0032079977009757425	0.32821221470597556	0.6726147860791275	0.0059293162102386325	2.1510333995990742	1.0903999999999998	35.06609999999999	10	119.30400000000003	0	163.7920356922671	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
366	CC1=CC(=O)OC2=C1C=CC(=C2)OC(=O)C	82	4	-0.4265871775329857	0.3359621591313357	0.3359621591313357	0.4265871775329857	218.20800000000006	4	0	3	969.5859116165873	-2.1	105.49900524970356	2	0	0	1	4	0	0	56.51	0	0	0	2	1	1	0	0	0	0.16666666666666666	0.9797962650201328	0.5162166398639377	0.0020640554656451964	0.19999819762337284	0.8565551400778504	0.06729047416128833	3.126969150628492	2.0267199999999996	58.53000000000003	16	188.72000000000006	0	255.97930335662164	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0
681	C1=CC(=C(C=C1CCN)O)O	60	3	-0.5042598931005379	0.2932937828307551	0.2932937828307551	0.5042598931005379	153.1810000000001	3	3	5	575.9458652402312	-1.22	80.83377483227201	1	0	0	0	3	4	0	66.48	0	0	0	1	1	0	0	0	0	0.25	0.9851276469605464	0.5710155547172924	0.004747689412836922	0.17182409375281824	0.8678895689766399	0.12431701293439716	2.661437106668553	0.5989999999999995	42.53000000000001	11	145.42400000000004	0	211.22538256417278	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
780	C1=CC(=C(C=C1O)CC(=O)O)O	64	4	-0.5079513734166975	0.3074618421664262	0.3074618421664262	0.5079513734166975	168.14800000000005	4	3	4	546.0137893292596	-1.7099999999999997	80.20528548064618	1	0	0	0	4	3	0	77.76	0	0	0	1	1	0	0	0	0	0.125	0.9557688334224337	0.3611888372706318	0.0028162145779686387	0.29411891652581634	0.8207446427708336	0.1795243110005917	2.496261074674688	0.7248999999999997	41.11140000000002	12	145.65600000000003	0	208.21795413524396	0	0	1	0	0	2	0	0	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
802	C1=CC=C2C(=C1)C(=CN2)CC(=O)O	66	3	-0.4809852150164579	0.3073964894414978	0.3073964894414978	0.4809852150164579	175.18700000000007	2	2	2	798.0167129844715	-1.77	87.79732954515534	2	0	0	1	3	2	0	53.09	0	0	0	2	1	1	0	0	0	0.1	0.956747595276994	0.36622829002336466	0.00255874640335592	0.2909192996892593	0.8109093244563065	0.1539818246421674	2.556342105336646	1.7949999999999995	49.638500000000015	13	156.99200000000005	0	221.95999653692886	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
931	C1=CC=C2C=CC=CC2=C1	48	0	-0.06162971144687501	0.06292384158258316	0.06162971144687501	0.06292384158258316	128.17399999999995	0	0	0	562.85273182753	-1.2999999999999998	71.35283165257466	2	0	0	0	0	0	0	0.0	0	0	0	2	2	0	0	0	0	0.0	0.9612020101759053	0.40073582745071745	0.004728119741584477	0.2758454198166043	0.7241545801871907	1.7389825853943127e-11	2.0813185265966054	2.839800000000001	43.94800000000003	10	125.87200000000003	0	175.5157319860501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
932	C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O	102	5	-0.5079666065471226	0.29313584799508347	0.29313584799508347	0.5079666065471226	272.25599999999974	5	3	4	1123.8415183949342	-2.6899999999999995	131.35491787775572	3	0	0	1	5	3	0	86.99000000000001	1	0	1	2	2	0	0	0	0	0.13333333333333333	0.9829586687772346	0.5470913249871723	0.001347990217092289	0.18382669957241468	0.8701096208679511	0.157604495987686	3.6393940436990615	2.5099000000000022	70.19490000000002	20	231.24000000000007	0	311.67480781378686	1	0	1	1	0	3	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	3	3	0	0	0	0
980	C1=CC(=CC=C1[N+](=O)[O-])O	52	4	-0.5079581647909615	0.29309216558661827	0.29309216558661827	0.5079581647909615	139.11000000000004	3	1	2	406.2609223639588	-1.5799999999999998	63.99013535315909	1	0	0	0	4	1	0	63.370000000000005	0	0	0	1	1	0	0	0	0	0.0	0.9860571773962715	0.5836814317287312	0.00657227504307211	0.1664068595500136	0.8357106764944262	0.020563717543085672	2.3449582214278277	1.3003999999999998	34.7612	10	117.28000000000003	0	159.99102812937346	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
996	C1=CC=C(C=C1)O	36	1	-0.5079669948663066	0.2930920665845635	0.2930920665845635	0.5079669948663066	94.11299999999996	1	1	1	320.4630927223895	-0.98	50.74213013082711	1	0	0	0	1	1	0	20.23	0	0	0	1	1	0	0	0	0	0.0	0.95293553070385	0.3648825377154496	0.00817449461661895	0.3031730105437681	0.7017921867322926	0.02420243973576783	1.736769376253709	1.3921999999999997	28.106799999999993	7	91.85600000000002	0	137.91341262996886	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1140	CC1=CC=CC=C1	36	0	-0.06224908578199482	0.06254971751970131	0.06224908578199482	0.06254971751970131	92.14099999999995	0	0	1	375.4268162614292	-0.78	55.0361092352361	1	0	0	0	0	0	0	0.0	0	0	0	1	1	0	0	0	0	0.14285714285714285	0.9493606191587051	0.3504114326383723	0.007801123344589778	0.3141885020025402	0.6970093519382461	0.05993158128947081	1.7616982642058707	1.99502	31.17899999999999	7	99.63200000000002	0	152.9144644648074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1254	CC1CCC(C(C1)O)C(C)C	66	1	-0.39282090888948124	0.21045980546925236	0.21045980546925236	0.39282090888948124	156.26900000000018	1	1	5	700.9428729450635	-0.04	97.99821291754922	1	0	0	0	1	1	0	20.23	1	1	0	0	0	0	1	0	1	1.0	0.9498279625089459	0.3374824161439945	0.0037748485579523166	0.31277282752199637	0.8959191935448044	0.37623784263827903	2.315721418628967	2.4395000000000007	47.34980000000002	11	174.06400000000005	0	252.81406073723338	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0
1738	COC1=C(C=CC(=C1)CC(=O)O)O	70	4	-0.504254602281173	0.3073171596154548	0.3073171596154548	0.504254602281173	182.17500000000007	4	2	5	625.983248890384	-1.71	89.61280981456204	1	0	0	0	4	2	0	66.76	0	0	0	1	1	0	0	0	0	0.2222222222222222	0.9640803372321036	0.4038836377389395	0.0023187051652680214	0.26561081183271396	0.8286353020384133	0.15157364504302684	2.780933146315074	1.0278999999999998	45.99860000000002	13	163.00800000000004	0	230.88924602984127	0	0	1	0	0	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0
2345	C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2	80	2	-0.45722281014698424	0.3379551839851819	0.3379551839851819	0.45722281014698424	212.24800000000008	2	0	3	942.7820799584568	-2.0899999999999994	111.35309488591857	2	0	0	0	2	0	0	26.3	0	0	0	2	2	0	0	0	0	0.07142857142857142	0.9835806168052097	0.5598947150454683	0.0026045059099080335	0.18046930554829282	0.9658836193829546	0.2612759776012381	3.2233823189891067	3.0436000000000014	62.00350000000004	16	199.15200000000004	0	276.89450383476463	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0
2355	COC1=C2C=CC(=O)OC2=CC3=C1C=CO3	80	4	-0.4952097058035285	0.3356971075196222	0.3356971075196222	0.4952097058035285	216.19200000000004	4	0	2	1045.785007582857	-2.2299999999999995	101.27365171634297	3	0	0	2	4	0	0	52.58	0	0	0	3	1	2	0	0	0	0.08333333333333333	0.9528651365258631	0.3606988313392117	0.0014283785688184007	0.3033941851676601	0.7175002652131456	0.0610752307178014	2.781779818149501	2.5478000000000005	58.80800000000002	16	178.42400000000004	0	232.88326545792378	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	1	0	0
3102	C1=CC=C(C=C1)C(=O)C2=CC=CC=C2	68	1	-0.2886159649049109	0.19251966533540768	0.19251966533540768	0.2886159649049109	182.22200000000007	1	0	2	759.7869811053963	-1.8899999999999997	97.06466654167946	2	0	0	0	1	0	0	17.07	0	0	0	2	2	0	0	0	0	0.0	0.9797038079912254	0.5154538736112231	0.0029935699043760226	0.20045061388654406	0.8522241215398155	0.11945890546225203	2.8282850640036017	2.917600000000001	56.31650000000003	14	173.18400000000005	0	236.36273780201003	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3197	CC1C(=O)N(C2CSC(C(C(=O)N(C(C(=O)OCC(C(=O)N1)NC(=O)C3=NC4=CC=CC=C4N=C3)C(C)C)C)N(C(=O)C(NC(=O)C(COC(=O)C(N(C2=O)C)C(C)C)NC(=O)C5=NC6=CC=CC=C6N=C5)C)C)SC)C	412	26	-0.4613881685962759	0.3286962880985311	0.3286962880985311	0.4613881685962759	1101.2790000000018	18	4	18	5795.595653175184	-7.480000000000001	542.9693834747628	6	8	2	4	24	4	0	301.7999999999999	2	0	2	4	2	2	0	2	2	0.49019607843137253	0.9511742302844909	0.34051435152465453	6.126824660152663e-05	0.30865447290247777	0.8276606470592632	0.258881275074594	6.515400549403656	0.6353000000000106	284.3807999999999	77	968.8320000000002	0	1245.405019490513	9	0	10	10	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	4	8	4	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	2	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	8	6	0	0	0	0
3314	COC1=C(C=CC(=C1)CC=C)O	64	2	-0.5042546024667084	0.29329374160670474	0.29329374160670474	0.5042546024667084	164.2040000000001	2	1	5	673.641757117766	-1.4400000000000002	89.05566378674298	1	0	0	0	2	1	0	29.46	0	0	0	1	1	0	0	0	0	0.2	0.9616704704991748	0.39358578183556925	0.002476284151620039	0.2742077791928885	0.7824930831317863	0.1497687815325529	2.6864504207380913	2.1293	48.559800000000024	12	161.50400000000005	0	233.53294678122376	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	3	3	0	0	0	0
3469	C1=CC(=C(C=C1O)C(=O)O)O	58	4	-0.5079347947605579	0.3391102515961014	0.3391102515961014	0.5079347947605579	154.12100000000004	4	3	3	462.4125207061952	-1.7099999999999997	71.03040236591397	1	0	0	0	4	3	0	77.76	0	0	0	1	1	0	0	0	0	0.0	0.9494756097275349	0.353267239868503	0.002604370922280919	0.31384082993219004	0.6885461749157117	0.017085425666213724	2.339313873251439	0.7959999999999998	36.730900000000005	11	128.69600000000003	0	177.8450343263688	0	0	1	0	0	2	0	0	0	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3830	C1=COC(=C1)CNC2=NC=NC3=C2NC=N3	80	6	-0.46747732221181365	0.18224874143013192	0.18224874143013192	0.46747732221181365	215.2160000000001	5	2	3	983.210944017834	-2.3700000000000006	103.50824754921848	3	0	0	3	6	2	0	79.63000000000001	0	0	0	3	0	3	0	0	0	0.1	0.9884797662707135	0.6145656764424543	0.002414128176481065	0.15135306958696082	0.8501066520071255	0.016040014947975474	3.289137883856157	1.5579999999999996	57.71840000000001	16	182.67200000000005	0	243.9651198348566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
