cid	MDS_01	MDS_02	MDS_03	MDS_04	MDS_05	MDS_06	MDS_07	MDS_08	MDS_09	MDS_10	MDS_11	MDS_12	SESA	MolecularWeight	smiles	TPSA	Complexity	Charge	HBondDonorCount	HBondAcceptorCount	RotatableBondCount	HeavyAtomCount	AtomStereoCount	BondStereoCount	NumValenceElectrons	NumHeteroatoms	MinPartialCharge	MaxPartialCharge	MinAbsPartialCharge	MaxAbsPartialCharge	HallKierAlpha	LabuteASA	NumRings	NumAmideBonds	NumBridgeheadAtoms	NumHeterocycles	NumLipinskiHBA	NumLipinskiHBD	NumSpiroAtoms	NumAliphaticRings	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	FractionCSP3	Eccentricity	Asphericity	InertialShapeFactor	NPR1	NPR2	SpherocityIndex	RadiusOfGyration	MolLogP	MolMR	VanDerWaalsVolume	SASA	C_O	C_O_noCOO	Al_OH	Ar_OH	methoxy	oxime	ester	Al_COO	Ar_COO	COO	COO2	ketone	ether	phenol	aldehyde	quatN	NH2	NH1	NH0	Ar_N	Ar_NH	aniline	Imine	nitrile	hdrzine	hdrzone	nitroso	N_O	nitro	azo	diazo	azide	amide	priamide	amidine	guanido	Nhpyrrole	imide	isocyan	isothiocyan	thiocyan	halogen	alkyl_halide	sulfide	SH	C_S	sulfone	sulfonamd	prisulfonamd	barbitur	urea	term_acetylene	imidazole	furan	thiophene	thiazole	oxazole	pyridine	piperdine	piperzine	morpholine	lactam	lactone	tetrazole	epoxide	unbrch_alkane	bicyclic	benzene	phos_acid	phos_ester	nitro_arom	nitro_arom_nonortho	dihydropyridine	phenol_noOrthoHbond	Al_OH_noTert	benzodiazepine	para_hydroxylation	allylic_oxid	aryl_methyl	Ndealkylation1	Ndealkylation2	alkyl_carbamate	ketone_Topliss	ArN	HOCCN	primary_alcohol	secondary_alcohol	tertiary_alcohol	coumarin	thiophenol	hydroxyamino	SolventExcludedVolume	VoidVolume	PackingDensity
72276	0.9792343511176385	-1.9113161052014853	1.0279362290184488	1.133909426035699	2.3569151667185277	-1.7937631137356995	3.318686970066396	0.5336287521279116	-0.03788947347671664	-0.7504592250381642	-2.0117753893826182	-1.0552058375173698	972.331	290.27	C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O	110.0	364	0	5	6	1	21	2	0	110	6	-0.5076790312956448	0.29329380060173965	0.29329380060173965	0.5076790312956448	-2.6	139.76514479869408	3	0	0	1	6	5	0	1	0	1	2	2	0	0	0	0	0.2	0.9778704696413836	0.5006504902054968	0.0010039495259381325	0.209211243969678	0.8202985964789019	0.08312593466177326	3.695015735201569	1.5461000000000014	72.62300000000002	242.944	318.2744724269882	0	0	1	4	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	254.924	11.979	0.953
72303	2.8019772207848934	-2.5279877937794333	-1.208991240825449	0.3016552987505409	2.325956720041899	-0.26903452834056757	-1.677379263413826	-1.7593161546591591	2.0018931912721847	-1.2049735714462049	0.3365295685722034	-1.3546801830978643	1037.538	266.3	C=CCC1=CC(=C(C=C1)O)C2=CC(=C(C=C2)O)CC=C	40.5	325	0	2	2	5	20	0	0	102	2	-0.5076632317269543	0.2931261523867331	0.2931261523867331	0.5076632317269543	-2.4799999999999995	144.35022097123922	2	0	0	0	2	2	0	0	0	0	2	2	0	0	0	0	0.1111111111111111	0.9687976456364663	0.4364293890629223	0.0011136854512882736	0.2478530246118449	0.9264571696550189	0.29222780534600085	3.701364404602213	4.221800000000002	83.00960000000002	259.970	366.542730736409	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	275.644	15.674	0.943
72304	-1.5256889839320897	-2.2431933794423573	2.421666286682137	-1.2187624097661929	-0.9538068355990492	0.1432704096094948	-1.0255329351965183	-0.40357949697191475	0.603361938283828	-0.29670099332933597	2.038687891784495	-1.846147089525778	783.805	222.24	C1=CC=C(C=C1)C2=COC3=CC=CC=C3C2=O	26.3	326	0	0	2	1	17	0	0	82	2	-0.463431420184675	0.19998809508260712	0.19998809508260712	0.463431420184675	-2.3499999999999996	112.18620578302709	3	0	0	1	2	0	0	0	0	0	3	2	1	0	0	0	0.0	0.9880336028809048	0.6072541426583588	0.002694599590238572	0.15423877456132215	0.8797482296539114	0.07168354222107645	3.1122920376617382	3.4600000000000026	67.92000000000003	197.025	259.2303981506702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203.326	6.302	0.969
72936	2.7863541726221523	-3.7497605482705727	-0.7055734743304959	4.226260603626784	-1.5264012587362128	0.49390872719469076	2.4316235983998062	-0.8257386123077305	-1.0021595251554956	-0.9469157794583064	1.3045181633149947	0.9617407031909425	1588.717	424.5	CC(=CCC(CC1=C2C(=C(C=C1O)O)C(=O)CC(O2)C3=C(C=C(C=C3)O)O)C(=C)C)C	107.0	684	0	4	6	6	31	2	0	164	6	-0.5078229254690647	0.29313585229262207	0.29313585229262207	0.5078229254690647	-3.4099999999999993	220.9855649703615	3	0	0	1	6	4	0	1	0	1	2	2	0	0	0	0	0.32	0.8868413241537294	0.17749589540686966	0.00026429348419085313	0.46207409121618115	0.751586562291082	0.33086218945187845	4.005859608835134	5.306600000000007	117.91570000000004	390.844	533.7429147454374	1	1	0	4	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	4	0	0	0	3	0	0	0	0	1	0	0	3	3	0	0	0	0	433.419	42.575	0.902
73399	0.7704854327672126	0.7307414809434797	0.1653857769646174	0.25485120719744353	2.8092446395053536	-1.3609813545964684	2.5002809083093727	1.226539554915025	-1.7009467255002757	2.1580153259081993	-1.0786377900961523	0.9747464310872864	1298.618	358.4	COC1=C(C=CC(=C1)C2C3COC(C3CO2)C4=CC(=C(C=C4)O)OC)O	77.4	431	0	2	6	4	26	4	0	138	6	-0.5042545866625946	0.29329374169143774	0.29329374169143774	0.5042545866625946	-2.44	182.52171187604122	4	0	0	2	6	2	0	2	0	2	2	2	0	0	2	2	0.4	0.9902070156419268	0.6400583679086004	0.0009962221240838284	0.139606827102076	0.9368511931365048	0.17386624771321257	4.417458984156583	3.190200000000002	93.68360000000006	316.048	422.85395833582555	0	0	0	2	2	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	18	18	0	0	0	0	334.463	18.415	0.945
73412	-1.6562577579903317	-0.48066208449564574	0.6905236967403784	-2.0655548739699117	-4.182378094596665	-0.05178932466086206	-1.974137170055308	-0.23767446201596001	-2.1689497146722716	-5.716289463750189	-1.9673282886325227	2.6382664229414394	2132.129	504.7	CC1CCC2(CCC3(C(=CCC4C3(CC(C5C4(CC(C(C5(C)CO)O)O)C)O)C)C2C1C)C)C(=O)O	118.0	963	0	5	6	2	36	13	0	204	6	-0.48080544320742824	0.3097527636618892	0.3097527636618892	0.48080544320742824	-0.95	283.6084397052161	5	0	0	0	6	5	0	5	5	0	0	0	0	4	0	4	0.9	0.9760193629136391	0.4880454922188735	0.0004905303013391399	0.21768372290470903	0.9351043522581821	0.33424670570553167	4.3216509638757605	4.003500000000003	136.803	478.143	563.4887134822043	1	0	4	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	13	12	0	0	0	0	517.850	39.707	0.923
75074	0.8246300287567276	1.4512492665025107	1.4567495978613791	-1.104116578276911	-0.03250559481947433	-1.5990743378555743	-0.9909640210296242	2.239648017426115	1.4253256808639352	0.03183807922062234	0.7762458034288761	1.5046681464840257	696.479	196.2	COC1=CC(=CC(=C1)C(=O)OC)OC	44.8	181	0	0	4	4	14	0	0	76	4	-0.4965974363738447	0.3376207550475423	0.3376207550475423	0.4965974363738447	-1.71	99.25297536766149	1	0	0	0	4	0	0	0	0	0	1	1	0	0	0	0	0.3	0.9311107136939764	0.3026398695520028	0.0010242184127504182	0.3647366705505414	0.6410063633402843	0.04450204541948293	2.9615297493175663	1.4904	50.88550000000003	179.388	255.14992644866587	1	1	0	0	3	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	186.716	7.328	0.961
77093	-0.43679903795398756	-1.708847235647803	-1.6526390889255627	-0.6848832001438777	-0.7299706721731806	-0.9002068917058597	2.7501637792820333	-0.07066114631900836	2.1775390685406606	-0.4305611360552177	0.529249867299714	1.3848454191014476	769.234	230.22	C1=CC=C(C=C1)C(=O)C2=C(C=C(C=C2O)O)O	77.8	261	0	3	4	2	17	0	0	86	4	-0.5076787019502509	0.29313616842251417	0.29313616842251417	0.5076787019502509	-2.49	111.7073785726492	2	0	0	0	4	3	0	0	0	0	2	2	0	0	0	0	0.0	0.9732593919865449	0.4631862390688525	0.0017421289467565416	0.22970885030834384	0.8309496034076365	0.14983426000069494	3.048426708671489	2.034400000000001	61.31090000000003	197.403	267.1993283263914	1	1	0	3	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206.094	8.691	0.958
77793	0.32782621711364357	-0.6385720611199577	0.3765153534321422	-1.4261877745997706	1.3013199416194177	1.7909755843007904	-2.573198408105654	1.2786008802301847	-0.3082818072740548	0.38730104381196756	2.90536248990239	-2.278073350705797	885.353	252.26	COC1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2	35.5	366	0	0	3	2	19	0	0	94	3	-0.49676778655283643	0.19281620053555315	0.19281620053555315	0.49676778655283643	-2.55	126.47463412726621	3	0	0	1	3	0	0	0	0	0	3	2	1	0	0	0	0.0625	0.9929244854770412	0.6860197625837375	0.0021589133102337117	0.11874748898462341	0.882233681969947	0.009235893602231303	3.6943374129637916	3.4686000000000012	74.47200000000004	222.230	289.00629159073117	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	229.511	7.281	0.968
78838	-1.62691141639186	0.6015606753540585	-0.3443246486004321	-1.3227036644079753	-1.058038532754316	1.9757191235984166	0.3001880397132546	-2.0539468484574392	2.4444789460111216	-0.18489359724846774	0.008396817717967275	0.8488055839057993	702.525	216.66	C1=CC=C(C=C1)C(=O)C2=CC=CC=C2Cl	17.1	221	0	0	1	2	15	0	0	74	2	-0.28855717739096537	0.19401959433007104	0.19401959433007104	0.28855717739096537	-1.5999999999999996	105.9629622683933	2	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0.0	0.9499920235127278	0.33624122167002835	0.0017179541726252856	0.31227416681850717	0.8676070372325021	0.17408924775315884	2.852283877042488	3.5710000000000015	61.32650000000003	187.443	247.83002388893067	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196.190	8.747	0.955
79064	-1.3922403148388665	0.7001833387224426	-0.9982495298561617	0.13221145483951433	-3.4880662193935685	-1.3474733590351384	-2.5500872732254947	1.4024495418846665	-3.08346221029905	-0.35715229505837814	1.5333072046015597	-0.8243432004194445	1298.514	390.34	CC(=O)OCC1C(C(C(C(O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C	141.0	599	0	0	11	11	27	5	0	152	11	-0.46294875971793586	0.30458052748319825	0.30458052748319825	0.46294875971793586	-2.6900000000000004	185.60578447120136	1	0	0	1	11	0	0	1	0	1	0	0	0	0	1	1	0.6875	0.8005248586012478	0.08635030064753588	0.0003004035059882441	0.5992995501095025	0.7707219876539954	0.6221001081972425	3.6050680212393944	-0.3673999999999995	83.72200000000004	334.459	479.9307165771986	5	5	0	0	0	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	19	0	0	0	0	370.145	35.685	0.904
79332	0.7701670557189132	1.6627591217459903	-0.4725314310563548	-2.1960207694147074	0.6094699787358205	0.6507353410073503	-0.23410125976451068	0.9954348351682937	2.5478698990062063	0.2240798668435312	0.7694707409670597	0.8722036701693776	594.924	166.17	COC1=CC=CC(=C1)C(=O)OC	35.5	156	0	0	3	3	12	0	0	64	3	-0.4967412149716393	0.3374810332290242	0.3374810332290242	0.4967412149716393	-1.51	84.96454702342238	1	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0.2222222222222222	0.977731599415133	0.5018825999458895	0.0030729826312823057	0.20985928501051823	0.795359975099375	0.04017922627937983	2.7278438366263695	1.4818	44.33350000000002	153.955	218.00862079264715	1	1	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	159.609	5.654	0.965
79964	-0.9272255375318622	-0.4306174308838053	-0.5730829946209061	-1.443473522490302	1.711093442272705	1.8026835105866417	-0.027617523985766567	-1.626795874600823	0.19075478948252256	-0.6659929820702212	-1.2751372594780948	0.30873570424992586	407.970	179.07	C1=CC(=C(C=C1S)Cl)Cl	1.0	97	0	1	1	0	9	0	0	48	3	-0.14337094733410827	0.10789929018167001	0.10789929018167001	0.14337094733410827	0.1499999999999999	74.49378010513753	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.0	0.9712107301407192	0.4555617402069095	0.002851556484286161	0.23822199239266528	0.7619040133082041	0.0018594500994227774	2.502760349908543	3.2821000000000002	43.71400000000001	129.608	157.87533625152733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	134.593	4.985	0.963
81046	-0.31175464698824956	0.1113095465118551	0.18050568793525756	-0.4911118029360637	0.8992439165826961	-0.9242225072386773	-0.24683379138000708	1.840131484066963	-0.49725750038572614	3.4165592563056695	2.1432032570697284	-1.9626940524474066	776.521	226.23	COC1=CC=CC2=C1C(=O)C3=CC=CC=C3O2	35.5	302	0	0	3	1	17	0	0	84	3	-0.49583977419361086	0.2037877453008177	0.2037877453008177	0.49583977419361086	-2.2899999999999996	111.28926345260176	3	0	0	1	3	0	0	0	0	0	3	2	1	0	0	0	0.07142857142857142	0.9641278966026863	0.41467116235175394	0.0014938266703685486	0.26543812648615467	0.7364089824693278	0.015406134651069945	2.866501541261149	2.9548000000000014	66.54200000000003	194.204	255.53768528112903	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	200.000	5.796	0.971
92109	-0.4383484640967111	2.3211199274473695	1.2282020236799127	2.4687460033025914	-4.686674376871983	-0.12767813843697962	2.881745791572461	-0.575680473463291	0.37425181620556397	-0.38736425247996653	-0.6280535511976223	-0.5497047351761816	1269.468	332.4	CC12C(CCC3(C1C(C45C3CCC(C4)C(=C)C5)C(=O)O)OC2=O)O	83.8	685	0	2	5	1	24	8	0	130	5	-0.4810009042335736	0.3149740450585197	0.3149740450585197	0.4810009042335736	-1.36	174.50713974140646	5	0	4	1	5	2	1	5	4	1	0	0	0	4	1	5	0.7894736842105263	0.9098930436196713	0.2159523889200376	0.0007390408835515502	0.41484292108282506	0.8442380321921434	0.43741138993334183	3.058999367852153	2.1362	83.80760000000004	294.618	389.0679304588144	2	1	1	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	6	27	0	0	0	319.361	24.743	0.923
92180	-2.9517584142033684	-0.422058237719348	1.1761026611218084	1.9954648487966322	0.08543727020771467	-0.5487464764811566	-2.793106503009414	-0.284865594850414	-1.1511364195976521	0.022821162742335328	-0.277516167869815	2.1243025602619365	749.400	203.24	CC(=CCNC1=NC=NC2=C1NC=N2)C	66.5	236	0	2	4	3	15	0	0	78	5	-0.3646961157763589	0.18224872235600922	0.18224872235600922	0.3646961157763589	-1.91	106.04687150515103	2	0	0	2	5	2	0	0	0	0	2	0	2	0	0	0	0.3	0.9780378513949276	0.5012887303969108	0.002346117956647715	0.20842735242475602	0.8946143651518769	0.220061912732954	3.0765246091417815	1.7309999999999999	59.60440000000002	188.395	264.67755534972963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	196.692	8.298	0.958
