enzyme	rate	source	reaction	cid	acceptor
UGT74H5		negatives	0	79367	
UGT74H5		negatives	0	67650	
UGT74H5		negatives	0	10680	
UGT74H5		negatives	0	466270	
UGT74H5		negatives	0	95304	
UGT74H5		negatives	0	334306	
UGT74H5		negatives	0	8653	
UGT74H5		negatives	0	241	
UGT74H5		negatives	0	21600238	
UGT74H5		negatives	0	3019951	
UGT74H5		negatives	0	6996	
UGT74H5		negatives	0	11105361	
UGT74H5		negatives	0	577969	
UGT74H5		negatives	0	11119	
UGT74H5		negatives	0	11507421	
UGT74H5		negatives	0	11240776	
UGT74H5		negatives	0	323	
UGT74H5		negatives	0	141257442	
UGT74H5		negatives	0	75702	
UGT74H5		negatives	0	15956	
UGT74H5		negatives	0	147157	
UGT74H5		negatives	0	22812	
UGT74H5		negatives	0	261397	
UGT74H5		negatives	0	72218722	
UGT74H5		negatives	0	7644	
UGT74H5		negatives	0	26955	
UGT74H5		negatives	0	11032058	
UGT74H5		negatives	0	85730	
UGT74H5		negatives	0	5150599	
UGT74H5		negatives	0	261393	
UGT74H5		negatives	0	22096539	
UGT74H5		negatives	0	366	
UGT74H5		negatives	0	53694162	
UGT74H5		negatives	0	67663	
UGT74H5		negatives	0	17090	
UGT74H5		negatives	0	7410	
UGT74H5		negatives	0	6995	
UGT74H5		negatives	0	10988376	
UGT74H5		negatives	0	77793	
UGT74H5		negatives	0	736736	
UGT74H5		negatives	0	119087140	
UGT74H5		negatives	0	247344	
UGT74H5		negatives	0	3102	
UGT74H5		negatives	0	101693	
UGT74H5		negatives	0	147795	
UGT74H5		negatives	0	66856475	
UGT74H5		negatives	0	11502	
UGT74H5		negatives	0	7519	
UGT74H5		negatives	0	2817223	
UGT74H5		negatives	0	102928	
UGT74H5		negatives	0	61151	
UGT74H5		negatives	0	6895	
UGT74H5		negatives	0	21465661	
UGT74H5		negatives	0	77309	
UGT74H5		negatives	0	94525	
UGT74H5		negatives	0	958750	
UGT74H5		negatives	0	7500	
UGT74H5		negatives	0	151515	
UGT74H5		negatives	0	67878	
UGT74H5		negatives	0	137614	
UGT74H5		negatives	0	615442	
UGT74H5		negatives	0	7150	
UGT74H5		negatives	0	1140	
UGT74H5		negatives	0	94156	
UGT74H5		negatives	0	261394	
UGT74H5		negatives	0	466272	
UGT74H5		negatives	0	77793	
UGT74H5		negatives	0	108507	
UGT74H5		negatives	0	11149475	
UGT74H5		negatives	0	520466	
UGT74H5		negatives	0	6199	
UGT74H5		negatives	0	54139758	
UGT74H5		negatives	0	4685	
UGT74H5		negatives	0	179615	
UGT74H5		negatives	0	1666397	
UGT74H5		negatives	0	24725591	
UGT74H5		negatives	0	71339444	
UGT74H5		negatives	0	213728	
UGT74H5		negatives	0	7150	
UGT74H5		negatives	0	7239	
UGT74H5		negatives	0	12693379	
UGT74H5		negatives	0	13807896	
UGT74H5		negatives	0	13410	
UGT74H5		negatives	0	11446884	
UGT74H5		negatives	0	13031970	
UGT74H5		negatives	0	13	
UGT74H5		negatives	0	21671	
UGT74H5		negatives	0	33637	
UGT74H5		negatives	0	20976640	
UGT74H5		negatives	0	466273	
UGT74H5		negatives	0	68481	
UGT74H5		negatives	0	55273731	
UGT74H5		negatives	0	99106	
UGT74H5		negatives	0	11833	
UGT74H5		negatives	0	689014	
UGT74H5		negatives	0	7463	
UGT74H5		negatives	0	3085295	
UGT74H5		negatives	0	12242236	
UGT74H5		negatives	0	244231	
UGT88C4		negatives	0	44587010	
UGT88C4		negatives	0	14299523	
UGT88C4		negatives	0	15262172	
UGT88C4		negatives	0	10251	
UGT88C4		negatives	0	30553	
UGT88C4		negatives	0	237228	
UGT88C4		negatives	0	619834	
UGT88C4		negatives	0	145858	
UGT88C4		negatives	0	2759713	
UGT88C4		negatives	0	9229	
UGT88C4		negatives	0	21928631	
UGT88C4		negatives	0	68252	
UGT88C4		negatives	0	9025	
UGT88C4		negatives	0	154128759	
UGT88C4		negatives	0	12732963	
UGT88C4		negatives	0	12582098	
UGT88C4		negatives	0	10681515	
UGT88C4		negatives	0	7137	
UGT88C4		negatives	0	9591	
UGT88C4		negatives	0	54005809	
UGT88C4		negatives	0	15725803	
UGT88C4		negatives	0	54182336	
UGT88C4		negatives	0	2817225	
UGT88C4		negatives	0	20083560	
UGT88C4		negatives	0	522000	
UGT88C4		negatives	0	141006514	
UGT88C4		negatives	0	123866419	
UGT88C4		negatives	0	10955672	
UGT88C4		negatives	0	12468	
UGT88C4		negatives	0	138966	
UGT88C4		negatives	0	162397	
UGT88C4		negatives	0	12398447	
UGT88C4		negatives	0	7654	
UGT88C4		negatives	0	11124	
UGT88C4		negatives	0	160171452	
UGT88C4		negatives	0	12167	
UGT88C4		negatives	0	20596579	
UGT88C4		negatives	0	163085752	
UGT88C4		negatives	0	72304	
UGT88C4		negatives	0	19710	
UGT88C4		negatives	0	56629747	
UGT88C4		negatives	0	9604	
UGT88C4		negatives	0	12326596	
UGT88C4		negatives	0	10943	
UGT88C4		negatives	0	92841	
UGT88C4		negatives	0	68484	
UGT88C4		negatives	0	240	
UGT88C4		negatives	0	2345	
UGT88C4		negatives	0	9948	
UGT88C4		negatives	0	10748	
UGT88C4		negatives	0	5262584	
UGT88C4		negatives	0	928228	
UGT88C4		negatives	0	137530204	
UGT88C4		negatives	0	17946	
UGT88C4		negatives	0	244690	
UGT88C4		negatives	0	390807	
UGT88C4		negatives	0	10796995	
UGT88C4		negatives	0	226487	
UGT88C4		negatives	0	54484293	
UGT88C4		negatives	0	19089	
UGT88C4		negatives	0	162886613	
UGT88C4		negatives	0	15731437	
UGT88C4		negatives	0	53395455	
UGT88C4		negatives	0	3020659	
UGT88C4		negatives	0	12689827	
UGT88C4		negatives	0	255587	
UGT88C4		negatives	0	12553720	
UGT88C4		negatives	0	20315194	
UGT88C4		negatives	0	8658	
UGT88C4		negatives	0	14104	
UGT88C4		negatives	0	7503	
UGT88C4		negatives	0	142093	
UGT88C4		negatives	0	8294	
UGT88C4		negatives	0	68023	
UGT88C4		negatives	0	14349486	
UGT88C4		negatives	0	746449	
UGT88C4		negatives	0	7950	
UGT88C4		negatives	0	67854	
UGT88C4		negatives	0	75074	
UGT88C4		negatives	0	142094	
UGT88C4		negatives	0	148791698	
UGT88C4		negatives	0	466269	
UGT88C4		negatives	0	54105512	
UGT88C4		negatives	0	579331	
UGT88C4		negatives	0	7020	
UGT88C4		negatives	0	7964	
UGT88C4		negatives	0	592453	
UGT88C4		negatives	0	31894	
UGT88C4		negatives	0	94307	
UGT88C4		negatives	0	61334	
UGT88C4		negatives	0	5270543	
UGT88C4		negatives	0	31229	
UGT88C4		negatives	0	4175	
UGT88C4		negatives	0	64802	
UGT88C4		negatives	0	466268	
UGT88C4		negatives	0	8499	
UGT88C4		negatives	0	223144	
UGT88C4		negatives	0	7780	
UGT88C4		negatives	0	20421	
UGT88C4		negatives	0	79367	
UGT88C4		negatives	0	67650	
UGT88C4		negatives	0	10680	
UGT88C4		negatives	0	466270	
UGT88C4		negatives	0	95304	
UGT88C4		negatives	0	334306	
UGT88C4		negatives	0	8653	
UGT88C4		negatives	0	241	
UGT88C4		negatives	0	21600238	
UGT88C4		negatives	0	3019951	
UGT88C4		negatives	0	6996	
UGT88C4		negatives	0	11105361	
UGT88C4		negatives	0	577969	
UGT88C4		negatives	0	11119	
UGT88C4		negatives	0	11507421	
UGT88C4		negatives	0	11240776	
UGT88C4		negatives	0	323	
UGT88C4		negatives	0	141257442	
UGT88C4		negatives	0	75702	
UGT88C4		negatives	0	15956	
UGT88C4		negatives	0	147157	
UGT88C4		negatives	0	22812	
UGT88C4		negatives	0	261397	
UGT88C4		negatives	0	72218722	
UGT88C4		negatives	0	7644	
UGT88C4		negatives	0	26955	
UGT88C4		negatives	0	11032058	
UGT88C4		negatives	0	85730	
UGT88C4		negatives	0	5150599	
UGT88C4		negatives	0	261393	
UGT88C4		negatives	0	22096539	
UGT88C4		negatives	0	366	
UGT88C4		negatives	0	53694162	
UGT88C4		negatives	0	67663	
UGT88C4		negatives	0	17090	
UGT88C4		negatives	0	7410	
UGT88C4		negatives	0	6995	
UGT88C4		negatives	0	10988376	
UGT88C4		negatives	0	77793	
UGT88C4		negatives	0	736736	
UGT88C4		negatives	0	119087140	
UGT88C4		negatives	0	247344	
UGT88C4		negatives	0	3102	
UGT88C4		negatives	0	101693	
UGT88C4		negatives	0	147795	
UGT88C4		negatives	0	66856475	
UGT88C4		negatives	0	11502	
UGT88C4		negatives	0	7519	
UGT88C4		negatives	0	2817223	
UGT88C4		negatives	0	102928	
UGT88C4		negatives	0	61151	
UGT88C4		negatives	0	6895	
UGT88C4		negatives	0	21465661	
UGT88C4		negatives	0	77309	
UGT88C4		negatives	0	94525	
UGT88C4		negatives	0	958750	
UGT88C4		negatives	0	7500	
UGT88C4		negatives	0	151515	
UGT88C4		negatives	0	67878	
UGT88C4		negatives	0	137614	
UGT88C4		negatives	0	615442	
UGT88C4		negatives	0	7150	
UGT88C4		negatives	0	1140	
UGT88C4		negatives	0	94156	
UGT88C4		negatives	0	261394	
UGT88C4		negatives	0	466272	
UGT88C4		negatives	0	77793	
UGT88C4		negatives	0	108507	
UGT88C4		negatives	0	11149475	
UGT88C4		negatives	0	520466	
UGT88C4		negatives	0	6199	
UGT88C4		negatives	0	54139758	
UGT88C4		negatives	0	4685	
UGT88C4		negatives	0	179615	
UGT88C4		negatives	0	1666397	
UGT88C4		negatives	0	24725591	
UGT88C4		negatives	0	71339444	
UGT88C4		negatives	0	213728	
UGT88C4		negatives	0	7150	
UGT88C4		negatives	0	7239	
UGT88C4		negatives	0	12693379	
UGT88C4		negatives	0	13807896	
UGT88C4		negatives	0	13410	
UGT88C4		negatives	0	11446884	
UGT88C4		negatives	0	13031970	
UGT88C4		negatives	0	13	
UGT88C4		negatives	0	21671	
UGT88C4		negatives	0	33637	
UGT88C4		negatives	0	20976640	
UGT88C4		negatives	0	466273	
UGT88C4		negatives	0	68481	
UGT88C4		negatives	0	55273731	
UGT88C4		negatives	0	99106	
UGT88C4		negatives	0	11833	
UGT88C4		negatives	0	689014	
UGT88C4		negatives	0	7463	
UGT88C4		negatives	0	3085295	
UGT88C4		negatives	0	12242236	
UGT88C4		negatives	0	244231	
UGT74H6		negatives	0	44587010	
UGT74H6		negatives	0	14299523	
UGT74H6		negatives	0	15262172	
UGT74H6		negatives	0	10251	
UGT74H6		negatives	0	30553	
UGT74H6		negatives	0	237228	
UGT74H6		negatives	0	619834	
UGT74H6		negatives	0	145858	
UGT74H6		negatives	0	2759713	
UGT74H6		negatives	0	9229	
UGT74H6		negatives	0	21928631	
UGT74H6		negatives	0	68252	
UGT74H6		negatives	0	9025	
UGT74H6		negatives	0	154128759	
UGT74H6		negatives	0	12732963	
UGT74H6		negatives	0	12582098	
UGT74H6		negatives	0	10681515	
UGT74H6		negatives	0	7137	
UGT74H6		negatives	0	9591	
UGT74H6		negatives	0	54005809	
UGT74H6		negatives	0	15725803	
UGT74H6		negatives	0	54182336	
UGT74H6		negatives	0	2817225	
UGT74H6		negatives	0	20083560	
UGT74H6		negatives	0	522000	
UGT74H6		negatives	0	141006514	
UGT74H6		negatives	0	123866419	
UGT74H6		negatives	0	10955672	
UGT74H6		negatives	0	12468	
UGT74H6		negatives	0	138966	
UGT74H6		negatives	0	162397	
UGT74H6		negatives	0	12398447	
UGT74H6		negatives	0	7654	
UGT74H6		negatives	0	11124	
UGT74H6		negatives	0	160171452	
UGT74H6		negatives	0	12167	
UGT74H6		negatives	0	20596579	
UGT74H6		negatives	0	163085752	
UGT74H6		negatives	0	72304	
UGT74H6		negatives	0	19710	
UGT74H6		negatives	0	56629747	
UGT74H6		negatives	0	9604	
UGT74H6		negatives	0	12326596	
UGT74H6		negatives	0	10943	
UGT74H6		negatives	0	92841	
UGT74H6		negatives	0	68484	
UGT74H6		negatives	0	240	
UGT74H6		negatives	0	2345	
UGT74H6		negatives	0	9948	
UGT74H6		negatives	0	10748	
UGT74H6		negatives	0	5262584	
UGT74H6		negatives	0	928228	
UGT74H6		negatives	0	137530204	
UGT74H6		negatives	0	17946	
UGT74H6		negatives	0	244690	
UGT74H6		negatives	0	390807	
UGT74H6		negatives	0	10796995	
UGT74H6		negatives	0	226487	
UGT74H6		negatives	0	54484293	
UGT74H6		negatives	0	19089	
UGT74H6		negatives	0	162886613	
UGT74H6		negatives	0	15731437	
UGT74H6		negatives	0	53395455	
UGT74H6		negatives	0	3020659	
UGT74H6		negatives	0	12689827	
UGT74H6		negatives	0	255587	
UGT74H6		negatives	0	12553720	
UGT74H6		negatives	0	20315194	
UGT74H6		negatives	0	8658	
UGT74H6		negatives	0	14104	
UGT74H6		negatives	0	7503	
UGT74H6		negatives	0	142093	
UGT74H6		negatives	0	8294	
UGT74H6		negatives	0	68023	
UGT74H6		negatives	0	14349486	
UGT74H6		negatives	0	746449	
UGT74H6		negatives	0	7950	
UGT74H6		negatives	0	67854	
UGT74H6		negatives	0	75074	
UGT74H6		negatives	0	142094	
UGT74H6		negatives	0	148791698	
UGT74H6		negatives	0	466269	
UGT74H6		negatives	0	54105512	
UGT74H6		negatives	0	579331	
UGT74H6		negatives	0	7020	
UGT74H6		negatives	0	7964	
UGT74H6		negatives	0	592453	
UGT74H6		negatives	0	31894	
UGT74H6		negatives	0	94307	
UGT74H6		negatives	0	61334	
UGT74H6		negatives	0	5270543	
UGT74H6		negatives	0	31229	
UGT74H6		negatives	0	4175	
UGT74H6		negatives	0	64802	
UGT74H6		negatives	0	466268	
UGT74H6		negatives	0	8499	
UGT74H6		negatives	0	223144	
UGT74H6		negatives	0	7780	
UGT74H6		negatives	0	20421	
UGT74H6		negatives	0	79367	
UGT74H6		negatives	0	67650	
UGT74H6		negatives	0	10680	
UGT74H6		negatives	0	466270	
UGT74H6		negatives	0	95304	
UGT74H6		negatives	0	334306	
UGT74H6		negatives	0	8653	
UGT74H6		negatives	0	241	
UGT74H6		negatives	0	21600238	
UGT74H6		negatives	0	3019951	
UGT74H6		negatives	0	6996	
UGT74H6		negatives	0	11105361	
UGT74H6		negatives	0	577969	
UGT74H6		negatives	0	11119	
UGT74H6		negatives	0	11507421	
UGT74H6		negatives	0	11240776	
UGT74H6		negatives	0	323	
UGT74H6		negatives	0	141257442	
UGT74H6		negatives	0	75702	
UGT74H6		negatives	0	15956	
UGT74H6		negatives	0	147157	
UGT74H6		negatives	0	22812	
UGT74H6		negatives	0	261397	
UGT74H6		negatives	0	72218722	
UGT74H6		negatives	0	7644	
UGT74H6		negatives	0	26955	
UGT74H6		negatives	0	11032058	
UGT74H6		negatives	0	85730	
UGT74H6		negatives	0	5150599	
UGT74H6		negatives	0	261393	
UGT74H6		negatives	0	22096539	
UGT74H6		negatives	0	366	
UGT74H6		negatives	0	53694162	
UGT74H6		negatives	0	67663	
UGT74H6		negatives	0	17090	
UGT74H6		negatives	0	7410	
UGT74H6		negatives	0	6995	
UGT74H6		negatives	0	10988376	
UGT74H6		negatives	0	77793	
UGT74H6		negatives	0	736736	
UGT74H6		negatives	0	119087140	
UGT74H6		negatives	0	247344	
UGT74H6		negatives	0	3102	
UGT74H6		negatives	0	101693	
UGT74H6		negatives	0	147795	
UGT74H6		negatives	0	66856475	
UGT74H6		negatives	0	11502	
UGT74H6		negatives	0	7519	
UGT74H6		negatives	0	2817223	
UGT74H6		negatives	0	102928	
UGT74H6		negatives	0	61151	
UGT74H6		negatives	0	6895	
UGT74H6		negatives	0	21465661	
UGT74H6		negatives	0	77309	
UGT74H6		negatives	0	94525	
UGT74H6		negatives	0	958750	
UGT74H6		negatives	0	7500	
UGT74H6		negatives	0	151515	
UGT74H6		negatives	0	67878	
UGT74H6		negatives	0	137614	
UGT74H6		negatives	0	615442	
UGT74H6		negatives	0	7150	
UGT74H6		negatives	0	1140	
UGT74H6		negatives	0	94156	
UGT74H6		negatives	0	261394	
UGT74H6		negatives	0	466272	
UGT74H6		negatives	0	77793	
UGT74H6		negatives	0	108507	
UGT74H6		negatives	0	11149475	
UGT74H6		negatives	0	520466	
UGT74H6		negatives	0	6199	
UGT74H6		negatives	0	54139758	
UGT74H6		negatives	0	4685	
UGT74H6		negatives	0	179615	
UGT74H6		negatives	0	1666397	
UGT74H6		negatives	0	24725591	
UGT74H6		negatives	0	71339444	
UGT74H6		negatives	0	213728	
UGT74H6		negatives	0	7150	
UGT74H6		negatives	0	7239	
UGT74H6		negatives	0	12693379	
UGT74H6		negatives	0	13807896	
UGT74H6		negatives	0	13410	
UGT74H6		negatives	0	11446884	
UGT74H6		negatives	0	13031970	
UGT74H6		negatives	0	13	
UGT74H6		negatives	0	21671	
UGT74H6		negatives	0	33637	
UGT74H6		negatives	0	20976640	
UGT74H6		negatives	0	466273	
UGT74H6		negatives	0	68481	
UGT74H6		negatives	0	55273731	
UGT74H6		negatives	0	99106	
UGT74H6		negatives	0	11833	
UGT74H6		negatives	0	689014	
UGT74H6		negatives	0	7463	
UGT74H6		negatives	0	3085295	
UGT74H6		negatives	0	12242236	
UGT74H6		negatives	0	244231	
UGT75E3		negatives	0	44587010	
UGT75E3		negatives	0	14299523	
UGT75E3		negatives	0	15262172	
UGT75E3		negatives	0	10251	
UGT75E3		negatives	0	30553	
UGT75E3		negatives	0	237228	
UGT75E3		negatives	0	619834	
UGT75E3		negatives	0	145858	
UGT75E3		negatives	0	2759713	
UGT75E3		negatives	0	9229	
UGT75E3		negatives	0	21928631	
UGT75E3		negatives	0	68252	
UGT75E3		negatives	0	9025	
UGT75E3		negatives	0	154128759	
UGT75E3		negatives	0	12732963	
UGT75E3		negatives	0	12582098	
UGT75E3		negatives	0	10681515	
UGT75E3		negatives	0	7137	
UGT75E3		negatives	0	9591	
UGT75E3		negatives	0	54005809	
UGT75E3		negatives	0	15725803	
UGT75E3		negatives	0	54182336	
UGT75E3		negatives	0	2817225	
UGT75E3		negatives	0	20083560	
UGT75E3		negatives	0	522000	
UGT75E3		negatives	0	141006514	
UGT75E3		negatives	0	123866419	
UGT75E3		negatives	0	10955672	
UGT75E3		negatives	0	12468	
UGT75E3		negatives	0	138966	
UGT75E3		negatives	0	162397	
UGT75E3		negatives	0	12398447	
UGT75E3		negatives	0	7654	
UGT75E3		negatives	0	11124	
UGT75E3		negatives	0	160171452	
UGT75E3		negatives	0	12167	
UGT75E3		negatives	0	20596579	
UGT75E3		negatives	0	163085752	
UGT75E3		negatives	0	72304	
UGT75E3		negatives	0	19710	
UGT75E3		negatives	0	56629747	
UGT75E3		negatives	0	9604	
UGT75E3		negatives	0	12326596	
UGT75E3		negatives	0	10943	
UGT75E3		negatives	0	92841	
UGT75E3		negatives	0	68484	
UGT75E3		negatives	0	240	
UGT75E3		negatives	0	2345	
UGT75E3		negatives	0	9948	
UGT75E3		negatives	0	10748	
UGT75E3		negatives	0	5262584	
UGT75E3		negatives	0	928228	
UGT75E3		negatives	0	137530204	
UGT75E3		negatives	0	17946	
UGT75E3		negatives	0	244690	
UGT75E3		negatives	0	390807	
UGT75E3		negatives	0	10796995	
UGT75E3		negatives	0	226487	
UGT75E3		negatives	0	54484293	
UGT75E3		negatives	0	19089	
UGT75E3		negatives	0	162886613	
UGT75E3		negatives	0	15731437	
UGT75E3		negatives	0	53395455	
UGT75E3		negatives	0	3020659	
UGT75E3		negatives	0	12689827	
UGT75E3		negatives	0	255587	
UGT75E3		negatives	0	12553720	
UGT75E3		negatives	0	20315194	
UGT75E3		negatives	0	8658	
UGT75E3		negatives	0	14104	
UGT75E3		negatives	0	7503	
UGT75E3		negatives	0	142093	
UGT75E3		negatives	0	8294	
UGT75E3		negatives	0	68023	
UGT75E3		negatives	0	14349486	
UGT75E3		negatives	0	746449	
UGT75E3		negatives	0	7950	
UGT75E3		negatives	0	67854	
UGT75E3		negatives	0	75074	
UGT75E3		negatives	0	142094	
UGT75E3		negatives	0	148791698	
UGT75E3		negatives	0	466269	
UGT75E3		negatives	0	54105512	
UGT75E3		negatives	0	579331	
UGT75E3		negatives	0	7020	
UGT75E3		negatives	0	7964	
UGT75E3		negatives	0	592453	
UGT75E3		negatives	0	31894	
UGT75E3		negatives	0	94307	
UGT75E3		negatives	0	61334	
UGT75E3		negatives	0	5270543	
UGT75E3		negatives	0	31229	
UGT75E3		negatives	0	4175	
UGT75E3		negatives	0	64802	
UGT75E3		negatives	0	466268	
UGT75E3		negatives	0	8499	
UGT75E3		negatives	0	223144	
UGT75E3		negatives	0	7780	
UGT75E3		negatives	0	20421	
UGT75E3		negatives	0	79367	
UGT75E3		negatives	0	67650	
UGT75E3		negatives	0	10680	
UGT75E3		negatives	0	466270	
UGT75E3		negatives	0	95304	
UGT75E3		negatives	0	334306	
UGT75E3		negatives	0	8653	
UGT75E3		negatives	0	241	
UGT75E3		negatives	0	21600238	
UGT75E3		negatives	0	3019951	
UGT75E3		negatives	0	6996	
UGT75E3		negatives	0	11105361	
UGT75E3		negatives	0	577969	
UGT75E3		negatives	0	11119	
UGT75E3		negatives	0	11507421	
UGT75E3		negatives	0	11240776	
UGT75E3		negatives	0	323	
UGT75E3		negatives	0	141257442	
UGT75E3		negatives	0	75702	
UGT75E3		negatives	0	15956	
UGT75E3		negatives	0	147157	
UGT75E3		negatives	0	22812	
UGT75E3		negatives	0	261397	
UGT75E3		negatives	0	72218722	
UGT75E3		negatives	0	7644	
UGT75E3		negatives	0	26955	
UGT75E3		negatives	0	11032058	
UGT75E3		negatives	0	85730	
UGT75E3		negatives	0	5150599	
UGT75E3		negatives	0	261393	
UGT75E3		negatives	0	22096539	
UGT75E3		negatives	0	366	
UGT75E3		negatives	0	53694162	
UGT75E3		negatives	0	67663	
UGT75E3		negatives	0	17090	
UGT75E3		negatives	0	7410	
UGT75E3		negatives	0	6995	
UGT75E3		negatives	0	10988376	
UGT75E3		negatives	0	77793	
UGT75E3		negatives	0	736736	
UGT75E3		negatives	0	119087140	
UGT75E3		negatives	0	247344	
UGT75E3		negatives	0	3102	
UGT75E3		negatives	0	101693	
UGT75E3		negatives	0	147795	
UGT75E3		negatives	0	66856475	
UGT75E3		negatives	0	11502	
UGT75E3		negatives	0	7519	
UGT75E3		negatives	0	2817223	
UGT75E3		negatives	0	102928	
UGT75E3		negatives	0	61151	
UGT75E3		negatives	0	6895	
UGT75E3		negatives	0	21465661	
UGT75E3		negatives	0	77309	
UGT75E3		negatives	0	94525	
UGT75E3		negatives	0	958750	
UGT75E3		negatives	0	7500	
UGT75E3		negatives	0	151515	
UGT75E3		negatives	0	67878	
UGT75E3		negatives	0	137614	
UGT75E3		negatives	0	615442	
UGT75E3		negatives	0	7150	
UGT75E3		negatives	0	1140	
UGT75E3		negatives	0	94156	
UGT75E3		negatives	0	261394	
UGT75E3		negatives	0	466272	
UGT75E3		negatives	0	77793	
UGT75E3		negatives	0	108507	
UGT75E3		negatives	0	11149475	
UGT75E3		negatives	0	520466	
UGT75E3		negatives	0	6199	
UGT75E3		negatives	0	54139758	
UGT75E3		negatives	0	4685	
UGT75E3		negatives	0	179615	
UGT75E3		negatives	0	1666397	
UGT75E3		negatives	0	24725591	
UGT75E3		negatives	0	71339444	
UGT75E3		negatives	0	213728	
UGT75E3		negatives	0	7150	
UGT75E3		negatives	0	7239	
UGT75E3		negatives	0	12693379	
UGT75E3		negatives	0	13807896	
UGT75E3		negatives	0	13410	
UGT75E3		negatives	0	11446884	
UGT75E3		negatives	0	13031970	
UGT75E3		negatives	0	13	
UGT75E3		negatives	0	21671	
UGT75E3		negatives	0	33637	
UGT75E3		negatives	0	20976640	
UGT75E3		negatives	0	466273	
UGT75E3		negatives	0	68481	
UGT75E3		negatives	0	55273731	
UGT75E3		negatives	0	99106	
UGT75E3		negatives	0	11833	
UGT75E3		negatives	0	689014	
UGT75E3		negatives	0	7463	
UGT75E3		negatives	0	3085295	
UGT75E3		negatives	0	12242236	
UGT75E3		negatives	0	244231	
OleD		negatives	0	44587010	
OleD		negatives	0	14299523	
OleD		negatives	0	15262172	
OleD		negatives	0	10251	
OleD		negatives	0	30553	
OleD		negatives	0	237228	
OleD		negatives	0	619834	
OleD		negatives	0	145858	
OleD		negatives	0	2759713	
OleD		negatives	0	9229	
OleD		negatives	0	21928631	
OleD		negatives	0	68252	
OleD		negatives	0	9025	
OleD		negatives	0	154128759	
OleD		negatives	0	12732963	
OleD		negatives	0	12582098	
OleD		negatives	0	10681515	
OleD		negatives	0	7137	
OleD		negatives	0	9591	
OleD		negatives	0	54005809	
OleD		negatives	0	15725803	
OleD		negatives	0	54182336	
OleD		negatives	0	2817225	
OleD		negatives	0	20083560	
OleD		negatives	0	522000	
OleD		negatives	0	141006514	
OleD		negatives	0	123866419	
OleD		negatives	0	10955672	
OleD		negatives	0	12468	
OleD		negatives	0	138966	
OleD		negatives	0	162397	
OleD		negatives	0	12398447	
OleD		negatives	0	7654	
OleD		negatives	0	11124	
OleD		negatives	0	160171452	
OleD		negatives	0	12167	
OleD		negatives	0	20596579	
OleD		negatives	0	163085752	
OleD		negatives	0	72304	
OleD		negatives	0	19710	
OleD		negatives	0	56629747	
OleD		negatives	0	9604	
OleD		negatives	0	12326596	
OleD		negatives	0	10943	
OleD		negatives	0	92841	
OleD		negatives	0	68484	
OleD		negatives	0	240	
OleD		negatives	0	2345	
OleD		negatives	0	9948	
OleD		negatives	0	10748	
OleD		negatives	0	5262584	
OleD		negatives	0	928228	
OleD		negatives	0	137530204	
OleD		negatives	0	17946	
OleD		negatives	0	244690	
OleD		negatives	0	390807	
OleD		negatives	0	10796995	
OleD		negatives	0	226487	
